                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.0216,                 4.7332,                 4.0112,                0.00123,                0.18507,                0.00198,                0.00046,                 3.7282,                 5.0863,                 3.5569,             0.00036883,             0.00036883,             0.00036883
