                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.7378,                 2.1501,                 1.9219,                0.49847,                0.38036,                0.38789,                0.19173,                 1.8255,                 2.2166,                 1.9926,               0.009439,               0.009439,               0.009439
                     20,                 1.7204,                 2.1433,                 1.9105,                0.48743,                0.43862,                0.44109,                0.23003,                 1.7335,                 1.9669,                 1.9325,               0.009406,               0.009406,               0.009406
                     21,                 1.7024,                 2.1029,                 1.8856,                0.52684,                0.40614,                0.41727,                0.22052,                 1.7634,                 2.0709,                 1.9558,               0.009373,               0.009373,               0.009373
                     22,                 1.6772,                 2.0749,                 1.8689,                0.51019,                0.44395,                0.43848,                0.22101,                 1.7439,                 1.9943,                 1.9478,                0.00934,                0.00934,                0.00934
                     23,                 1.6709,                 2.0678,                 1.8679,                0.52868,                0.44524,                0.45613,                0.23795,                 1.7305,                 1.9648,                 1.9036,               0.009307,               0.009307,               0.009307
                     24,                  1.656,                 2.0073,                 1.8466,                0.57588,                0.44682,                0.47533,                0.23838,                 1.7118,                 1.9603,                 1.8898,               0.009274,               0.009274,               0.009274
                     25,                 1.6445,                 1.9935,                 1.8308,                0.58709,                0.47076,                0.50862,                0.26975,                 1.6542,                 1.8175,                   1.87,               0.009241,               0.009241,               0.009241
                     26,                  1.646,                 1.9867,                 1.8361,                0.56514,                0.47997,                0.51437,                0.27347,                 1.6585,                 1.8546,                 1.8418,               0.009208,               0.009208,               0.009208
                     27,                 1.6423,                 1.9747,                 1.8342,                 0.5941,                0.47834,                 0.5077,                0.27844,                 1.6573,                 1.8135,                 1.8468,               0.009175,               0.009175,               0.009175
                     28,                 1.6202,                 1.9525,                  1.819,                0.57753,                0.50472,                0.52684,                0.27589,                 1.6241,                 1.7808,                 1.8076,               0.009142,               0.009142,               0.009142
                     29,                 1.6104,                 1.9339,                 1.8065,                0.50499,                  0.497,                0.48077,                0.25919,                 1.6088,                  1.846,                 1.8282,               0.009109,               0.009109,               0.009109
                     30,                 1.5874,                 1.9203,                 1.7893,                0.60946,                0.52251,                0.55212,                0.30255,                 1.5944,                 1.7129,                 1.7784,               0.009076,               0.009076,               0.009076
                     31,                 1.5971,                   1.92,                 1.7799,                0.58312,                 0.5395,                0.55196,                0.29148,                 1.5993,                 1.7662,                 1.7996,               0.009043,               0.009043,               0.009043
                     32,                 1.5825,                 1.9009,                 1.7852,                0.66369,                0.49429,                0.56835,                0.31435,                 1.5821,                  1.702,                 1.7717,                0.00901,                0.00901,                0.00901
                     33,                 1.5584,                 1.8558,                 1.7641,                0.65944,                0.51717,                0.57057,                0.32193,                 1.5719,                 1.6865,                 1.7913,               0.008977,               0.008977,               0.008977
                     34,                 1.5635,                  1.853,                 1.7517,                 0.6165,                0.53847,                0.57604,                0.31995,                 1.5552,                 1.7016,                 1.7557,               0.008944,               0.008944,               0.008944
                     35,                 1.5556,                 1.8256,                 1.7426,                0.67634,                0.53995,                0.58957,                0.30977,                 1.6155,                 1.6921,                 1.7968,               0.008911,               0.008911,               0.008911
                     36,                 1.5448,                 1.8251,                 1.7465,                0.62775,                0.55516,                0.60196,                0.33797,                 1.5201,                 1.6167,                 1.7365,               0.008878,               0.008878,               0.008878
                     37,                 1.5542,                 1.8062,                  1.746,                0.67831,                 0.5655,                0.63301,                0.34725,                 1.5327,                 1.6005,                 1.7513,               0.008845,               0.008845,               0.008845
                     38,                 1.5276,                  1.759,                 1.7255,                 0.6073,                0.56736,                0.60155,                0.33762,                 1.5531,                 1.6463,                 1.7679,               0.008812,               0.008812,               0.008812
                     39,                  1.533,                 1.7892,                 1.7339,                0.66306,                0.58257,                0.61166,                0.34351,                 1.5221,                 1.5844,                  1.735,               0.008779,               0.008779,               0.008779
                     40,                 1.5188,                 1.7588,                 1.7211,                0.67775,                0.54875,                0.61139,                0.34272,                 1.5161,                 1.6175,                 1.7349,               0.008746,               0.008746,               0.008746
                     41,                 1.5078,                 1.7505,                 1.7096,                0.69591,                0.54739,                0.62149,                0.35505,                 1.4975,                 1.5919,                  1.713,               0.008713,               0.008713,               0.008713
                     42,                 1.5165,                 1.7367,                 1.7149,                0.64182,                0.55851,                0.60187,                0.33395,                 1.5241,                 1.6138,                 1.7366,                0.00868,                0.00868,                0.00868
                     43,                 1.5067,                 1.7417,                    1.7,                 0.6531,                0.58752,                0.62061,                0.35612,                  1.506,                 1.5858,                 1.7108,               0.008647,               0.008647,               0.008647
                     44,                 1.4884,                 1.7152,                  1.697,                0.68583,                0.57008,                0.62429,                0.35572,                 1.5205,                 1.5625,                 1.7333,               0.008614,               0.008614,               0.008614
                     45,                 1.4942,                 1.7088,                 1.6933,                0.68869,                0.59775,                0.63583,                 0.3697,                 1.4851,                   1.55,                 1.7014,               0.008581,               0.008581,               0.008581
                     46,                 1.4842,                 1.6971,                 1.6746,                0.66015,                0.61021,                0.64476,                  0.374,                 1.4489,                 1.5367,                 1.6687,               0.008548,               0.008548,               0.008548
                     47,                 1.4802,                 1.6949,                 1.6803,                0.68377,                 0.6114,                0.66035,                0.37715,                 1.4906,                 1.4927,                 1.6932,               0.008515,               0.008515,               0.008515
                     48,                 1.4782,                  1.682,                 1.6787,                0.69149,                0.59365,                0.65459,                0.36717,                 1.4784,                 1.5227,                 1.6864,               0.008482,               0.008482,               0.008482
                     49,                 1.4625,                  1.673,                  1.669,                0.66926,                0.60549,                0.64402,                 0.3725,                 1.4851,                 1.5229,                  1.696,               0.008449,               0.008449,               0.008449
                     50,                 1.4616,                 1.6432,                 1.6522,                0.67822,                0.62768,                0.67038,                0.38811,                 1.4458,                 1.4783,                 1.6671,               0.008416,               0.008416,               0.008416
                     51,                 1.4614,                  1.638,                 1.6612,                0.71626,                0.56742,                0.65947,                0.38231,                  1.485,                 1.4917,                 1.7023,               0.008383,               0.008383,               0.008383
                     52,                 1.4551,                 1.6357,                 1.6443,                0.67988,                0.63402,                 0.6805,                0.39953,                 1.4379,                 1.4584,                 1.6493,                0.00835,                0.00835,                0.00835
                     53,                 1.4453,                 1.6252,                 1.6447,                0.69234,                0.60059,                 0.6479,                  0.372,                 1.4812,                 1.4912,                 1.6863,               0.008317,               0.008317,               0.008317
                     54,                 1.4443,                 1.6035,                 1.6413,                0.72619,                0.62184,                0.68162,                0.39896,                 1.4185,                 1.4425,                 1.6569,               0.008284,               0.008284,               0.008284
                     55,                 1.4509,                 1.6137,                 1.6458,                0.73696,                0.62488,                0.70839,                0.41814,                 1.4121,                 1.4088,                 1.6419,               0.008251,               0.008251,               0.008251
                     56,                 1.4378,                 1.5962,                 1.6418,                0.73198,                 0.6361,                0.70466,                0.41328,                 1.4233,                 1.4203,                 1.6386,               0.008218,               0.008218,               0.008218
                     57,                 1.4301,                  1.575,                 1.6262,                0.75435,                0.62607,                0.71032,                0.41749,                 1.4131,                 1.3942,                 1.6258,               0.008185,               0.008185,               0.008185
                     58,                 1.4325,                 1.5986,                 1.6295,                0.73549,                0.62625,                 0.7097,                 0.4217,                 1.4106,                 1.3964,                 1.6414,               0.008152,               0.008152,               0.008152
                     59,                 1.4232,                  1.549,                 1.6234,                0.74006,                0.64153,                0.71455,                0.41944,                 1.4065,                 1.3937,                 1.6239,               0.008119,               0.008119,               0.008119
                     60,                 1.4139,                 1.5713,                 1.6188,                0.73066,                0.63454,                 0.6954,                0.41512,                  1.393,                 1.3712,                 1.6221,               0.008086,               0.008086,               0.008086
                     61,                 1.4144,                 1.5512,                   1.62,                0.71994,                0.66926,                0.71158,                0.42181,                 1.4218,                 1.3707,                 1.6373,               0.008053,               0.008053,               0.008053
                     62,                 1.4113,                   1.54,                 1.6092,                 0.7785,                0.63998,                0.72335,                 0.4236,                 1.3996,                 1.3601,                 1.6168,                0.00802,                0.00802,                0.00802
                     63,                 1.4195,                 1.5435,                 1.6146,                 0.7257,                0.66494,                0.71436,                0.42631,                 1.4051,                 1.3554,                 1.6174,               0.007987,               0.007987,               0.007987
                     64,                 1.4135,                  1.552,                 1.6112,                0.74015,                0.66069,                0.73995,                0.44107,                 1.3917,                 1.3552,                 1.5975,               0.007954,               0.007954,               0.007954
                     65,                 1.4097,                 1.5165,                 1.5936,                0.73271,                0.66071,                0.71877,                0.43331,                 1.3889,                 1.3559,                 1.6051,               0.007921,               0.007921,               0.007921
                     66,                 1.4001,                 1.5188,                 1.5986,                0.78477,                0.66291,                0.74981,                0.45316,                 1.3728,                 1.3114,                 1.5993,               0.007888,               0.007888,               0.007888
                     67,                 1.4043,                 1.5176,                  1.599,                0.78526,                0.65566,                0.73356,                 0.4329,                 1.3851,                  1.322,                 1.5981,               0.007855,               0.007855,               0.007855
                     68,                 1.3872,                 1.4975,                 1.5872,                0.77036,                0.65183,                 0.7322,                0.44222,                 1.3695,                 1.2964,                 1.5793,               0.007822,               0.007822,               0.007822
                     69,                 1.3896,                 1.5158,                 1.5834,                0.75644,                0.65966,                0.73798,                0.44048,                 1.3927,                    1.3,                 1.6019,               0.007789,               0.007789,               0.007789
                     70,                 1.3882,                 1.4955,                 1.5824,                0.72756,                0.67038,                0.72501,                0.44422,                 1.3564,                 1.2897,                 1.5726,               0.007756,               0.007756,               0.007756
                     71,                 1.4062,                 1.5145,                 1.5957,                0.76216,                0.66804,                0.75121,                0.45458,                  1.377,                 1.3055,                 1.5986,               0.007723,               0.007723,               0.007723
                     72,                 1.3893,                 1.5034,                 1.5836,                0.79211,                0.66085,                0.74252,                0.44337,                 1.3876,                 1.3013,                 1.5939,                0.00769,                0.00769,                0.00769
                     73,                 1.3802,                  1.482,                 1.5786,                0.76847,                0.68416,                0.75614,                0.46241,                 1.3449,                 1.2532,                 1.5663,               0.007657,               0.007657,               0.007657
                     74,                 1.3963,                  1.498,                  1.581,                0.75766,                0.68352,                0.75758,                 0.4549,                 1.3728,                 1.2887,                 1.5829,               0.007624,               0.007624,               0.007624
                     75,                  1.371,                 1.4701,                 1.5765,                0.76795,                0.66634,                0.76153,                0.45918,                 1.3616,                 1.2645,                  1.565,               0.007591,               0.007591,               0.007591
                     76,                 1.3738,                 1.4546,                  1.569,                0.80921,                0.68353,                0.77006,                0.47662,                 1.3442,                 1.2495,                 1.5706,               0.007558,               0.007558,               0.007558
                     77,                 1.3641,                 1.4591,                 1.5617,                0.74794,                0.67386,                0.74167,                0.45225,                 1.3575,                  1.266,                 1.5799,               0.007525,               0.007525,               0.007525
                     78,                 1.3644,                 1.4379,                  1.561,                0.79637,                0.66083,                0.77456,                0.47218,                 1.3357,                 1.2477,                 1.5608,               0.007492,               0.007492,               0.007492
                     79,                 1.3564,                  1.449,                 1.5562,                0.79528,                0.66797,                 0.7687,                0.47025,                 1.3489,                  1.263,                 1.5658,               0.007459,               0.007459,               0.007459
                     80,                 1.3731,                 1.4461,                 1.5554,                0.76849,                0.68641,                0.76324,                0.46253,                 1.3408,                 1.2469,                 1.5597,               0.007426,               0.007426,               0.007426
                     81,                 1.3616,                 1.4321,                  1.554,                0.80285,                0.69333,                0.77923,                0.47431,                 1.3498,                  1.218,                 1.5727,               0.007393,               0.007393,               0.007393
                     82,                 1.3405,                 1.4323,                 1.5475,                0.79072,                0.69677,                0.77835,                0.47471,                 1.3174,                 1.2076,                 1.5532,                0.00736,                0.00736,                0.00736
                     83,                 1.3449,                 1.4414,                 1.5466,                0.80578,                0.69714,                0.78324,                0.48122,                  1.335,                 1.2174,                 1.5532,               0.007327,               0.007327,               0.007327
                     84,                  1.355,                 1.4375,                 1.5489,                0.75756,                0.68742,                0.74893,                0.46004,                 1.3417,                  1.247,                 1.5666,               0.007294,               0.007294,               0.007294
                     85,                 1.3519,                 1.4099,                 1.5508,                0.77822,                0.68924,                0.76002,                0.47136,                 1.3356,                 1.2206,                 1.5466,               0.007261,               0.007261,               0.007261
                     86,                 1.3407,                  1.404,                 1.5367,                0.78085,                0.71223,                0.78243,                0.47443,                 1.3259,                 1.2195,                 1.5402,               0.007228,               0.007228,               0.007228
                     87,                 1.3377,                 1.4058,                 1.5389,                0.82032,                0.70959,                0.78541,                0.48523,                 1.3274,                 1.2122,                 1.5486,               0.007195,               0.007195,               0.007195
                     88,                  1.344,                 1.4068,                 1.5382,                0.75611,                0.70879,                0.77741,                0.48975,                 1.3365,                 1.2066,                  1.539,               0.007162,               0.007162,               0.007162
                     89,                 1.3391,                 1.4143,                 1.5429,                0.81334,                0.69682,                0.77753,                0.48667,                 1.3238,                 1.2307,                  1.542,               0.007129,               0.007129,               0.007129
                     90,                 1.3293,                 1.3899,                 1.5304,                0.81619,                0.70084,                0.78829,                0.49635,                 1.3191,                 1.1983,                 1.5293,               0.007096,               0.007096,               0.007096
                     91,                  1.338,                 1.3708,                 1.5367,                0.82514,                0.69596,                0.77989,                0.49132,                   1.31,                 1.2009,                 1.5344,               0.007063,               0.007063,               0.007063
                     92,                 1.3215,                 1.3837,                  1.522,                0.80299,                0.70147,                0.78366,                0.49571,                 1.2949,                 1.1898,                 1.5055,                0.00703,                0.00703,                0.00703
                     93,                 1.3281,                 1.3692,                 1.5295,                0.80019,                0.71211,                0.78134,                0.48727,                 1.3133,                 1.1977,                 1.5222,               0.006997,               0.006997,               0.006997
                     94,                 1.3299,                 1.3784,                 1.5244,                0.77773,                0.71711,                0.79321,                0.50296,                 1.3054,                 1.1551,                 1.5079,               0.006964,               0.006964,               0.006964
                     95,                 1.3297,                 1.3807,                 1.5314,                0.80013,                0.71612,                0.78833,                0.48753,                 1.3195,                 1.1778,                 1.5252,               0.006931,               0.006931,               0.006931
                     96,                 1.3229,                 1.3624,                  1.527,                0.79308,                0.72413,                 0.8009,                0.50356,                 1.2865,                 1.1618,                 1.5031,               0.006898,               0.006898,               0.006898
                     97,                 1.3147,                 1.3504,                 1.5109,                0.77324,                0.73052,                  0.788,                0.49061,                 1.3107,                 1.1758,                 1.5281,               0.006865,               0.006865,               0.006865
                     98,                  1.315,                 1.3652,                 1.5217,                0.77456,                0.70877,                0.78782,                0.49963,                 1.2835,                 1.1463,                  1.505,               0.006832,               0.006832,               0.006832
                     99,                 1.3092,                  1.341,                   1.51,                0.80936,                 0.7283,                0.80157,                0.50088,                  1.305,                 1.1371,                 1.5205,               0.006799,               0.006799,               0.006799
                    100,                 1.3124,                 1.3586,                 1.5085,                0.81695,                0.70597,                0.80287,                0.50794,                 1.2785,                 1.1498,                 1.5063,               0.006766,               0.006766,               0.006766
                    101,                 1.3096,                 1.3492,                 1.5048,                0.82608,                 0.7102,                0.79424,                0.49776,                 1.2982,                   1.16,                 1.5084,               0.006733,               0.006733,               0.006733
                    102,                 1.3088,                 1.3562,                 1.5121,                0.79969,                 0.7413,                0.81148,                  0.507,                 1.2863,                 1.1426,                 1.5045,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.3003,                 1.3383,                 1.5003,                0.79276,                 0.7454,                0.80702,                0.50832,                 1.2839,                  1.127,                 1.4971,               0.006667,               0.006667,               0.006667
                    104,                 1.2896,                 1.3291,                 1.4871,                0.79212,                 0.7296,                 0.7993,                0.51438,                 1.2693,                 1.1201,                 1.4878,               0.006634,               0.006634,               0.006634
                    105,                 1.3062,                 1.3316,                 1.5085,                 0.8086,                0.73649,                0.80768,                0.50517,                 1.2852,                  1.129,                 1.5008,               0.006601,               0.006601,               0.006601
                    106,                 1.2816,                 1.3076,                 1.4851,                 0.8012,                0.75277,                0.81284,                0.51569,                 1.2898,                 1.1291,                 1.5015,               0.006568,               0.006568,               0.006568
                    107,                 1.3022,                 1.3212,                 1.4955,                0.84105,                 0.7212,                0.81354,                0.51198,                 1.2758,                 1.1195,                 1.4873,               0.006535,               0.006535,               0.006535
                    108,                 1.2855,                 1.3105,                 1.4934,                0.82499,                0.74301,                 0.8138,                0.51833,                 1.2755,                 1.1291,                 1.4832,               0.006502,               0.006502,               0.006502
                    109,                 1.2885,                 1.3354,                  1.496,                 0.7928,                0.74747,                0.81548,                0.51728,                 1.2802,                 1.1081,                 1.4882,               0.006469,               0.006469,               0.006469
                    110,                 1.3044,                 1.3289,                 1.5013,                0.79908,                0.73674,                0.81236,                0.52058,                 1.2805,                 1.1005,                 1.4955,               0.006436,               0.006436,               0.006436
                    111,                   1.29,                 1.3138,                 1.4896,                0.80833,                 0.7177,                0.80453,                0.51015,                 1.2763,                 1.1145,                  1.486,               0.006403,               0.006403,               0.006403
                    112,                 1.2834,                 1.3184,                 1.4876,                 0.8383,                0.72304,                0.81558,                0.51483,                 1.2861,                 1.0918,                  1.507,                0.00637,                0.00637,                0.00637
                    113,                 1.2805,                 1.2998,                 1.4814,                0.83244,                0.73806,                0.82262,                0.52649,                 1.2731,                 1.0899,                 1.4885,               0.006337,               0.006337,               0.006337
                    114,                 1.2851,                  1.276,                  1.483,                 0.8221,                0.72528,                0.81827,                0.52103,                 1.2654,                 1.0947,                 1.4754,               0.006304,               0.006304,               0.006304
                    115,                 1.2759,                 1.2845,                 1.4733,                0.82424,                0.73902,                  0.825,                0.52658,                 1.2653,                 1.0727,                 1.4808,               0.006271,               0.006271,               0.006271
                    116,                 1.2951,                 1.2932,                 1.4918,                 0.8069,                0.74975,                0.81801,                0.51493,                 1.2759,                 1.0942,                 1.4902,               0.006238,               0.006238,               0.006238
                    117,                 1.2713,                 1.2638,                 1.4708,                0.81808,                0.74326,                0.82167,                0.52639,                 1.2606,                 1.0838,                 1.4702,               0.006205,               0.006205,               0.006205
                    118,                 1.2883,                 1.2861,                 1.4896,                0.81717,                0.73086,                0.82342,                0.52635,                 1.2675,                 1.0944,                 1.4822,               0.006172,               0.006172,               0.006172
                    119,                 1.2783,                 1.2849,                 1.4767,                0.84406,                0.73554,                0.82012,                0.52439,                 1.2667,                 1.0798,                 1.4792,               0.006139,               0.006139,               0.006139
                    120,                 1.2771,                 1.2765,                 1.4818,                0.85053,                0.72272,                0.82153,                0.52729,                 1.2599,                 1.0756,                 1.4714,               0.006106,               0.006106,               0.006106
                    121,                 1.2646,                 1.2783,                 1.4766,                0.83342,                0.74894,                0.83111,                0.52949,                 1.2599,                 1.0629,                 1.4672,               0.006073,               0.006073,               0.006073
                    122,                 1.2636,                 1.2665,                 1.4646,                 0.8279,                0.74159,                0.83416,                0.53218,                  1.254,                 1.0599,                 1.4688,                0.00604,                0.00604,                0.00604
                    123,                 1.2683,                 1.2585,                 1.4703,                0.83306,                0.74205,                0.82898,                0.52863,                 1.2458,                 1.0602,                 1.4647,               0.006007,               0.006007,               0.006007
                    124,                 1.2476,                 1.2328,                  1.452,                0.83781,                0.74555,                0.83009,                0.53682,                  1.235,                 1.0483,                 1.4607,               0.005974,               0.005974,               0.005974
                    125,                 1.2599,                 1.2359,                 1.4606,                0.83256,                0.75016,                 0.8286,                0.53833,                 1.2508,                 1.0529,                 1.4626,               0.005941,               0.005941,               0.005941
                    126,                 1.2572,                 1.2495,                 1.4571,                0.81352,                0.77712,                0.84045,                0.54031,                 1.2471,                 1.0458,                 1.4552,               0.005908,               0.005908,               0.005908
                    127,                 1.2574,                 1.2494,                 1.4556,                0.83446,                 0.7533,                0.83384,                0.53754,                 1.2617,                 1.0631,                 1.4678,               0.005875,               0.005875,               0.005875
                    128,                 1.2674,                 1.2549,                 1.4635,                0.81765,                0.75429,                0.82692,                0.52926,                 1.2514,                 1.0493,                 1.4584,               0.005842,               0.005842,               0.005842
                    129,                 1.2468,                 1.2213,                 1.4423,                0.79641,                0.76734,                0.82476,                0.53187,                 1.2449,                 1.0497,                 1.4544,               0.005809,               0.005809,               0.005809
                    130,                 1.2436,                 1.2259,                   1.45,                0.83076,                0.75099,                 0.8297,                0.53686,                 1.2583,                 1.0547,                 1.4661,               0.005776,               0.005776,               0.005776
                    131,                 1.2504,                 1.2313,                 1.4579,                0.84497,                0.74962,                0.83048,                0.53691,                 1.2559,                 1.0511,                 1.4668,               0.005743,               0.005743,               0.005743
                    132,                 1.2532,                 1.2469,                 1.4586,                0.83291,                0.76532,                0.83198,                0.53255,                 1.2527,                  1.049,                 1.4666,                0.00571,                0.00571,                0.00571
                    133,                 1.2589,                 1.2451,                 1.4578,                0.81253,                0.77257,                0.83494,                0.53788,                 1.2485,                 1.0584,                 1.4688,               0.005677,               0.005677,               0.005677
                    134,                 1.2397,                 1.2314,                 1.4458,                0.83032,                0.76686,                0.83732,                0.54042,                 1.2523,                 1.0488,                 1.4664,               0.005644,               0.005644,               0.005644
                    135,                 1.2487,                 1.2286,                 1.4545,                0.82876,                0.76211,                0.83801,                0.54396,                 1.2498,                   1.05,                 1.4674,               0.005611,               0.005611,               0.005611
                    136,                 1.2395,                  1.226,                  1.438,                0.82367,                0.76466,                0.84128,                0.54494,                 1.2484,                 1.0288,                 1.4629,               0.005578,               0.005578,               0.005578
                    137,                 1.2321,                 1.2159,                 1.4466,                0.82715,                0.76096,                0.83722,                0.54777,                 1.2492,                 1.0292,                 1.4663,               0.005545,               0.005545,               0.005545
                    138,                 1.2242,                 1.1862,                 1.4291,                0.83346,                0.75168,                0.83481,                 0.5468,                 1.2533,                 1.0312,                  1.464,               0.005512,               0.005512,               0.005512
                    139,                 1.2265,                 1.2009,                 1.4345,                0.83257,                0.77151,                0.83977,                0.55399,                 1.2408,                 1.0291,                 1.4594,               0.005479,               0.005479,               0.005479
                    140,                 1.2357,                 1.2168,                 1.4388,                0.85189,                0.75686,                0.84563,                0.55054,                  1.241,                 1.0316,                 1.4529,               0.005446,               0.005446,               0.005446
                    141,                 1.2355,                 1.1935,                 1.4372,                0.84307,                0.75789,                0.84027,                0.54836,                 1.2378,                 1.0381,                 1.4548,               0.005413,               0.005413,               0.005413
                    142,                 1.2339,                 1.2019,                 1.4393,                0.83569,                0.76766,                0.84116,                 0.5488,                  1.249,                 1.0229,                 1.4617,                0.00538,                0.00538,                0.00538
                    143,                 1.2449,                 1.2121,                 1.4409,                0.83778,                 0.7669,                0.83983,                0.54788,                 1.2465,                 1.0117,                 1.4567,               0.005347,               0.005347,               0.005347
                    144,                 1.2176,                 1.1898,                 1.4251,                0.79586,                0.79237,                0.83722,                0.54908,                  1.243,                 1.0144,                 1.4547,               0.005314,               0.005314,               0.005314
                    145,                 1.2156,                 1.1816,                 1.4244,                0.84692,                0.75355,                  0.839,                0.55235,                 1.2362,                 1.0189,                 1.4502,               0.005281,               0.005281,               0.005281
                    146,                 1.2337,                 1.1944,                 1.4362,                0.80785,                0.79694,                0.84385,                0.55045,                 1.2472,                 1.0196,                 1.4618,               0.005248,               0.005248,               0.005248
                    147,                 1.2182,                 1.1758,                 1.4281,                0.83171,                0.77041,                0.84678,                0.55372,                  1.248,                 1.0189,                 1.4604,               0.005215,               0.005215,               0.005215
                    148,                 1.2127,                 1.1718,                  1.421,                 0.8549,                0.75735,                0.84457,                0.55774,                 1.2428,                 1.0116,                 1.4522,               0.005182,               0.005182,               0.005182
                    149,                 1.2221,                 1.1817,                 1.4183,                0.85839,                0.74971,                0.84455,                0.55623,                 1.2483,                 1.0168,                 1.4565,               0.005149,               0.005149,               0.005149
                    150,                 1.2045,                 1.1594,                 1.4082,                0.85548,                0.75027,                0.84657,                0.55602,                 1.2438,                 1.0173,                 1.4548,               0.005116,               0.005116,               0.005116
                    151,                 1.2168,                 1.1724,                 1.4288,                0.83441,                0.76852,                0.84495,                0.55579,                 1.2412,                 1.0139,                 1.4517,               0.005083,               0.005083,               0.005083
                    152,                 1.1998,                 1.1578,                 1.4108,                0.83197,                 0.7529,                0.84637,                0.55764,                 1.2363,                 1.0066,                 1.4466,                0.00505,                0.00505,                0.00505
                    153,                 1.2225,                 1.1744,                 1.4259,                0.81933,                0.78585,                 0.8465,                0.55662,                 1.2401,                 1.0051,                 1.4457,               0.005017,               0.005017,               0.005017
                    154,                 1.2123,                 1.1716,                 1.4209,                0.82383,                0.78646,                0.84891,                0.55834,                 1.2356,                 1.0036,                 1.4424,               0.004984,               0.004984,               0.004984
                    155,                 1.2115,                 1.1488,                  1.412,                0.83974,                0.78773,                0.85036,                0.55796,                 1.2294,                0.99776,                 1.4358,               0.004951,               0.004951,               0.004951
                    156,                 1.2107,                 1.1519,                 1.4193,                0.84385,                 0.7827,                0.84975,                0.55699,                 1.2309,                0.99936,                 1.4345,               0.004918,               0.004918,               0.004918
