                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                 1.2392,                 1.2083,                 1.4357,                0.84263,                0.76859,                0.84874,                0.57534,                 1.1984,                0.96927,                 1.4007,               0.005314,               0.005314,               0.005314
                    145,                 1.2357,                 1.2071,                 1.4381,                 0.8289,                0.78039,                0.85045,                0.57835,                 1.2008,                0.96706,                 1.4017,               0.005281,               0.005281,               0.005281
                    146,                 1.2276,                 1.1963,                 1.4341,                0.83765,                0.77346,                0.84908,                0.57957,                 1.2018,                0.96457,                 1.4055,               0.005248,               0.005248,               0.005248
                    147,                 1.2292,                 1.2148,                 1.4358,                0.84084,                 0.7717,                 0.8487,                0.58118,                 1.1963,                0.97096,                 1.4047,               0.005215,               0.005215,               0.005215
                    148,                 1.2138,                 1.1859,                 1.4241,                0.84732,                0.75584,                0.84438,                0.57974,                 1.1964,                 0.9741,                 1.4039,               0.005182,               0.005182,               0.005182
                    149,                 1.2311,                 1.1973,                 1.4387,                0.85088,                0.75866,                0.84383,                0.57953,                   1.19,                0.96823,                 1.3961,               0.005149,               0.005149,               0.005149
                    150,                 1.2302,                 1.1917,                 1.4343,                0.85987,                0.75962,                0.84246,                0.57459,                 1.1921,                 0.9699,                 1.3986,               0.005116,               0.005116,               0.005116
                    151,                 1.2264,                 1.1771,                 1.4305,                 0.8439,                0.77711,                0.85121,                0.58191,                 1.1938,                0.96567,                 1.4006,               0.005083,               0.005083,               0.005083
                    152,                 1.2231,                 1.1855,                 1.4323,                0.85501,                0.77104,                0.85326,                0.58159,                 1.1916,                0.95655,                 1.4004,                0.00505,                0.00505,                0.00505
                    153,                 1.2201,                 1.1882,                 1.4308,                 0.8483,                0.77178,                0.85099,                0.58418,                 1.1928,                0.96173,                 1.3977,               0.005017,               0.005017,               0.005017
                    154,                 1.2137,                 1.1767,                 1.4225,                0.84288,                0.77367,                0.85074,                0.57923,                 1.1966,                0.95924,                 1.4003,               0.004984,               0.004984,               0.004984
                    155,                 1.2197,                 1.1805,                 1.4251,                0.81128,                0.80677,                0.85268,                0.57891,                 1.1963,                0.95237,                 1.3993,               0.004951,               0.004951,               0.004951
                    156,                 1.2137,                 1.1842,                 1.4304,                0.84059,                0.77949,                0.85262,                0.58467,                 1.2058,                0.94833,                  1.407,               0.004918,               0.004918,               0.004918
                    157,                 1.2047,                 1.1659,                 1.4142,                0.82441,                0.79427,                0.85791,                0.58752,                  1.202,                0.95122,                 1.4033,               0.004885,               0.004885,               0.004885
                    158,                 1.2074,                 1.1821,                   1.43,                0.83518,                0.78282,                0.86076,                0.58912,                 1.2008,                0.94915,                 1.4021,               0.004852,               0.004852,               0.004852
                    159,                 1.2088,                 1.1767,                 1.4184,                0.81952,                0.79129,                0.85731,                0.58531,                 1.2011,                0.94111,                 1.4023,               0.004819,               0.004819,               0.004819
                    160,                 1.2099,                  1.163,                 1.4155,                0.84127,                0.78267,                0.85405,                0.58625,                  1.205,                0.93768,                 1.4037,               0.004786,               0.004786,               0.004786
                    161,                 1.2035,                 1.1469,                 1.4189,                 0.8158,                0.79144,                0.85368,                0.58308,                 1.2003,                0.94007,                  1.401,               0.004753,               0.004753,               0.004753
                    162,                 1.2117,                 1.1545,                 1.4179,                0.84594,                0.76623,                0.85269,                0.58233,                 1.1989,                0.94213,                 1.3952,                0.00472,                0.00472,                0.00472
                    163,                 1.2132,                 1.1603,                 1.4176,                0.86405,                0.75514,                 0.8506,                0.58184,                 1.1976,                0.94075,                 1.3966,               0.004687,               0.004687,               0.004687
                    164,                 1.2091,                 1.1597,                 1.4166,                0.83799,                0.77087,                0.85405,                0.58357,                  1.199,                0.94078,                 1.3991,               0.004654,               0.004654,               0.004654
                    165,                 1.2052,                 1.1624,                 1.4139,                0.84559,                 0.7565,                0.85381,                 0.5806,                  1.197,                0.94438,                 1.3955,               0.004621,               0.004621,               0.004621
                    166,                  1.207,                 1.1691,                 1.4167,                0.82105,                0.78459,                0.85273,                0.58454,                 1.1994,                0.94355,                 1.3955,               0.004588,               0.004588,               0.004588
                    167,                 1.1925,                 1.1357,                 1.3986,                0.84988,                0.76669,                0.85437,                0.58299,                 1.1944,                0.93937,                 1.3934,               0.004555,               0.004555,               0.004555
                    168,                 1.2012,                 1.1369,                 1.4075,                0.83071,                0.78231,                0.85527,                 0.5822,                 1.1901,                0.94116,                 1.3911,               0.004522,               0.004522,               0.004522
                    169,                  1.188,                  1.126,                 1.4032,                0.83877,                0.78633,                0.85607,                0.58406,                 1.1913,                0.94084,                 1.3889,               0.004489,               0.004489,               0.004489
                    170,                 1.2008,                 1.1313,                 1.4105,                0.85467,                0.77122,                0.85487,                0.58291,                 1.1924,                 0.9407,                 1.3877,               0.004456,               0.004456,               0.004456
                    171,                 1.2004,                 1.1378,                 1.4088,                0.84862,                0.77547,                0.85517,                0.58236,                 1.1943,                0.93885,                 1.3911,               0.004423,               0.004423,               0.004423
                    172,                 1.1898,                 1.1389,                 1.4001,                0.83413,                0.78854,                0.85794,                0.58592,                 1.1937,                0.93048,                 1.3919,                0.00439,                0.00439,                0.00439
                    173,                 1.1787,                  1.127,                 1.3969,                0.85865,                0.77916,                0.85737,                0.58603,                 1.1924,                 0.9317,                 1.3918,               0.004357,               0.004357,               0.004357
                    174,                 1.1972,                 1.1466,                 1.4089,                0.84396,                0.78288,                0.85444,                  0.586,                 1.1955,                0.93371,                 1.3954,               0.004324,               0.004324,               0.004324
                    175,                 1.1788,                 1.1293,                 1.3994,                0.84377,                0.78498,                 0.8528,                0.58682,                 1.1969,                 0.9298,                 1.3964,               0.004291,               0.004291,               0.004291
                    176,                 1.1828,                  1.118,                 1.3929,                0.83505,                0.79155,                0.85545,                0.58729,                  1.193,                0.92683,                 1.3912,               0.004258,               0.004258,               0.004258
                    177,                  1.183,                 1.1293,                 1.3921,                0.83929,                0.78231,                0.85718,                0.58714,                 1.1905,                0.92312,                 1.3893,               0.004225,               0.004225,               0.004225
                    178,                  1.185,                 1.1195,                 1.3927,                0.82803,                 0.7881,                 0.8565,                0.58825,                 1.1871,                0.92358,                 1.3883,               0.004192,               0.004192,               0.004192
                    179,                 1.1741,                 1.0976,                 1.3943,                0.81884,                0.79678,                0.85919,                0.59086,                 1.1876,                0.92014,                 1.3889,               0.004159,               0.004159,               0.004159
                    180,                 1.1738,                 1.1015,                 1.3852,                0.82618,                0.78861,                0.85461,                0.59097,                 1.1906,                 0.9161,                  1.391,               0.004126,               0.004126,               0.004126
                    181,                 1.1822,                 1.1157,                 1.3945,                0.84868,                0.77889,                0.86162,                0.59362,                 1.1895,                0.91359,                 1.3911,               0.004093,               0.004093,               0.004093
                    182,                 1.1629,                 1.1032,                 1.3806,                0.84978,                0.78998,                 0.8637,                0.59652,                 1.1875,                0.91324,                 1.3895,                0.00406,                0.00406,                0.00406
                    183,                 1.1791,                  1.107,                 1.3858,                0.82934,                 0.8025,                0.86214,                0.59771,                 1.1883,                0.91194,                 1.3885,               0.004027,               0.004027,               0.004027
                    184,                 1.1633,                 1.0987,                 1.3835,                0.83109,                0.80858,                0.86114,                0.59697,                  1.191,                0.91099,                 1.3883,               0.003994,               0.003994,               0.003994
                    185,                 1.1603,                 1.0896,                 1.3826,                0.82308,                0.81437,                0.86222,                0.59687,                 1.1912,                0.90997,                 1.3885,               0.003961,               0.003961,               0.003961
                    186,                 1.1648,                 1.0993,                  1.381,                0.83271,                0.81238,                0.86217,                0.59786,                 1.1901,                0.90883,                 1.3868,               0.003928,               0.003928,               0.003928
                    187,                 1.1605,                 1.0981,                 1.3743,                0.83506,                0.81243,                0.86341,                0.59941,                 1.1884,                 0.9132,                 1.3837,               0.003895,               0.003895,               0.003895
                    188,                  1.163,                 1.0827,                  1.376,                0.83478,                0.79748,                0.86303,                0.59723,                 1.1863,                0.91162,                 1.3822,               0.003862,               0.003862,               0.003862
                    189,                 1.1593,                 1.0765,                 1.3695,                0.82986,                0.80778,                0.86242,                0.59802,                  1.187,                0.91465,                 1.3808,               0.003829,               0.003829,               0.003829
                    190,                 1.1704,                 1.0877,                 1.3818,                0.84317,                0.79708,                0.86275,                0.59601,                  1.186,                0.91428,                  1.382,               0.003796,               0.003796,               0.003796
                    191,                 1.1553,                 1.0896,                 1.3687,                0.82968,                0.81489,                 0.8625,                0.59622,                 1.1867,                0.91306,                 1.3806,               0.003763,               0.003763,               0.003763
                    192,                 1.1626,                 1.0884,                 1.3823,                0.82631,                0.81108,                0.86233,                0.59645,                 1.1856,                0.91258,                 1.3818,                0.00373,                0.00373,                0.00373
                    193,                 1.1475,                 1.0666,                 1.3737,                0.83573,                0.79749,                0.86354,                0.59636,                 1.1835,                0.90838,                 1.3822,               0.003697,               0.003697,               0.003697
                    194,                 1.1642,                 1.0743,                 1.3737,                0.87054,                0.76569,                0.86264,                0.59724,                 1.1808,                0.91001,                 1.3796,               0.003664,               0.003664,               0.003664
                    195,                 1.1517,                 1.0793,                 1.3647,                 0.8603,                0.77525,                0.86223,                0.59668,                 1.1817,                0.90978,                 1.3794,               0.003631,               0.003631,               0.003631
                    196,                 1.1522,                 1.0601,                 1.3681,                0.82092,                0.80116,                0.86248,                 0.5972,                 1.1856,                 0.9088,                 1.3845,               0.003598,               0.003598,               0.003598
                    197,                 1.1549,                 1.0639,                 1.3665,                0.84236,                0.78756,                0.86296,                0.59608,                 1.1862,                0.90667,                  1.384,               0.003565,               0.003565,               0.003565
                    198,                 1.1413,                  1.072,                 1.3681,                0.82703,                0.80054,                0.86376,                0.59533,                 1.1864,                0.90415,                  1.384,               0.003532,               0.003532,               0.003532
                    199,                  1.154,                   1.06,                 1.3741,                  0.862,                 0.7795,                 0.8631,                0.59727,                 1.1864,                0.90484,                 1.3832,               0.003499,               0.003499,               0.003499
                    200,                 1.1495,                 1.0651,                 1.3685,                0.83328,                0.79769,                0.86334,                 0.5972,                 1.1852,                  0.906,                 1.3812,               0.003466,               0.003466,               0.003466
                    201,                 1.1376,                  1.074,                 1.3619,                0.83653,                0.79777,                0.86351,                 0.5958,                 1.1842,                0.90487,                 1.3798,               0.003433,               0.003433,               0.003433
                    202,                 1.1483,                 1.0543,                  1.357,                0.83608,                0.80178,                0.86364,                0.59852,                 1.1865,                0.90268,                  1.382,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.1412,                 1.0622,                 1.3657,                0.83102,                0.80809,                0.86475,                0.59803,                 1.1867,                0.90013,                 1.3821,               0.003367,               0.003367,               0.003367
                    204,                 1.1469,                  1.047,                 1.3714,                0.84902,                0.78275,                0.86474,                 0.6005,                  1.186,                0.90004,                 1.3821,               0.003334,               0.003334,               0.003334
                    205,                 1.1357,                 1.0583,                 1.3572,                0.84273,                0.79519,                 0.8652,                0.60189,                 1.1843,                0.90066,                 1.3805,               0.003301,               0.003301,               0.003301
                    206,                 1.1482,                 1.0707,                 1.3611,                0.84756,                0.79256,                0.86525,                0.60239,                 1.1837,                0.89949,                 1.3813,               0.003268,               0.003268,               0.003268
                    207,                 1.1338,                  1.043,                 1.3509,                0.84191,                0.79708,                0.86538,                0.60231,                 1.1828,                0.89858,                 1.3807,               0.003235,               0.003235,               0.003235
                    208,                 1.1255,                  1.038,                 1.3447,                0.83805,                0.79643,                0.86582,                0.60482,                 1.1834,                0.89687,                 1.3803,               0.003202,               0.003202,               0.003202
                    209,                 1.1388,                 1.0391,                  1.348,                0.83243,                 0.8037,                0.86615,                0.60633,                 1.1838,                0.89478,                 1.3803,               0.003169,               0.003169,               0.003169
                    210,                 1.1477,                 1.0555,                 1.3629,                0.84651,                0.78794,                0.86257,                0.60403,                 1.1851,                 0.8947,                 1.3808,               0.003136,               0.003136,               0.003136
                    211,                 1.1343,                 1.0494,                 1.3567,                0.83396,                0.80202,                0.86517,                0.60322,                 1.1858,                0.89262,                 1.3821,               0.003103,               0.003103,               0.003103
                    212,                  1.128,                 1.0389,                 1.3463,                  0.857,                0.78071,                0.86141,                0.60331,                 1.1869,                0.89095,                 1.3822,                0.00307,                0.00307,                0.00307
                    213,                 1.1309,                 1.0354,                 1.3502,                0.85668,                0.78139,                0.86212,                0.60157,                 1.1864,                0.88978,                  1.381,               0.003037,               0.003037,               0.003037
                    214,                 1.1269,                 1.0125,                 1.3395,                0.85442,                0.78447,                0.86165,                0.60247,                  1.188,                0.89102,                 1.3821,               0.003004,               0.003004,               0.003004
                    215,                 1.1193,                 1.0332,                 1.3426,                0.85019,                0.79509,                 0.8611,                0.60241,                  1.188,                0.88987,                 1.3822,               0.002971,               0.002971,               0.002971
                    216,                 1.1164,                 1.0289,                  1.344,                 0.8517,                0.79336,                0.86155,                0.60104,                 1.1864,                0.89068,                 1.3809,               0.002938,               0.002938,               0.002938
                    217,                 1.1207,                 1.0224,                 1.3466,                0.85396,                 0.7872,                0.86061,                0.60007,                 1.1855,                0.89066,                 1.3794,               0.002905,               0.002905,               0.002905
                    218,                 1.1198,                 1.0133,                 1.3447,                 0.8474,                0.79214,                0.86085,                0.60045,                 1.1832,                0.88786,                 1.3788,               0.002872,               0.002872,               0.002872
                    219,                 1.1145,                  1.019,                 1.3399,                0.84009,                 0.7997,                0.86095,                0.60025,                 1.1816,                0.88711,                 1.3761,               0.002839,               0.002839,               0.002839
                    220,                 1.1116,                 1.0161,                 1.3311,                 0.8345,                0.80563,                0.85975,                0.59857,                 1.1812,                0.88687,                 1.3758,               0.002806,               0.002806,               0.002806
                    221,                 1.1137,                 1.0171,                  1.343,                0.83336,                0.80541,                0.86023,                0.59953,                 1.1802,                0.88615,                 1.3741,               0.002773,               0.002773,               0.002773
                    222,                 1.1168,                 1.0277,                 1.3339,                0.83646,                0.80145,                0.86065,                0.59954,                 1.1814,                0.88723,                 1.3743,                0.00274,                0.00274,                0.00274
                    223,                 1.0978,                 1.0037,                 1.3261,                 0.8406,                0.79631,                0.86016,                0.59984,                 1.1811,                0.88637,                 1.3747,               0.002707,               0.002707,               0.002707
                    224,                  1.102,                 1.0048,                 1.3287,                0.83839,                0.79336,                0.86047,                0.60226,                 1.1806,                0.88468,                 1.3739,               0.002674,               0.002674,               0.002674
                    225,                 1.1091,                0.99973,                  1.332,                0.83643,                0.79563,                0.86069,                0.60247,                 1.1801,                0.88545,                 1.3735,               0.002641,               0.002641,               0.002641
                    226,                 1.1179,                 1.0099,                 1.3379,                0.82072,                0.81056,                0.86069,                0.60083,                 1.1807,                0.88478,                 1.3737,               0.002608,               0.002608,               0.002608
                    227,                 1.1079,                0.99712,                 1.3309,                0.81921,                0.82266,                0.86385,                0.60179,                 1.1788,                0.88486,                 1.3725,               0.002575,               0.002575,               0.002575
                    228,                 1.1173,                 1.0107,                 1.3383,                0.81781,                0.81297,                0.86099,                0.60175,                 1.1775,                0.88438,                 1.3716,               0.002542,               0.002542,               0.002542
                    229,                 1.0946,                0.98297,                 1.3208,                0.81318,                0.81969,                0.86284,                0.60231,                  1.177,                0.88439,                 1.3705,               0.002509,               0.002509,               0.002509
                    230,                 1.1096,                 1.0095,                 1.3315,                  0.816,                0.81344,                0.86221,                0.60151,                  1.177,                0.88587,                 1.3706,               0.002476,               0.002476,               0.002476
                    231,                 1.1013,                0.98199,                 1.3264,                0.82486,                0.80274,                0.86221,                0.60198,                 1.1755,                0.88429,                 1.3693,               0.002443,               0.002443,               0.002443
                    232,                 1.1032,                0.99777,                 1.3332,                 0.8138,                0.81045,                0.86264,                 0.6024,                 1.1765,                0.88575,                 1.3709,                0.00241,                0.00241,                0.00241
                    233,                 1.0864,                0.98368,                 1.3166,                0.84259,                 0.7867,                0.86071,                0.60293,                  1.176,                0.88634,                 1.3703,               0.002377,               0.002377,               0.002377
                    234,                 1.0953,                0.99405,                 1.3189,                0.81884,                0.80758,                0.86373,                0.60288,                 1.1753,                0.88479,                   1.37,               0.002344,               0.002344,               0.002344
                    235,                 1.1113,                0.99865,                 1.3344,                0.83986,                0.79324,                0.86011,                0.60308,                 1.1749,                0.88381,                 1.3697,               0.002311,               0.002311,               0.002311
                    236,                 1.0846,                0.98181,                 1.3155,                0.83579,                0.79348,                0.86336,                0.60385,                  1.175,                0.88233,                 1.3696,               0.002278,               0.002278,               0.002278
                    237,                 1.0908,                0.98733,                 1.3227,                0.82069,                0.81022,                0.86407,                0.60381,                  1.175,                0.88225,                  1.369,               0.002245,               0.002245,               0.002245
                    238,                 1.1074,                 0.9967,                 1.3301,                0.82086,                0.81238,                0.86391,                0.60398,                 1.1743,                  0.882,                 1.3684,               0.002212,               0.002212,               0.002212
                    239,                 1.0925,                0.98586,                 1.3239,                0.83389,                0.79804,                0.86316,                 0.6037,                 1.1731,                0.88456,                 1.3675,               0.002179,               0.002179,               0.002179
                    240,                 1.0986,                0.99306,                 1.3263,                0.84261,                0.79279,                0.86355,                0.60358,                  1.172,                0.88397,                 1.3666,               0.002146,               0.002146,               0.002146
                    241,                 1.0887,                0.97938,                 1.3164,                0.82613,                0.80492,                0.86336,                0.60385,                 1.1708,                0.88361,                 1.3662,               0.002113,               0.002113,               0.002113
                    242,                 1.0846,                0.97025,                  1.316,                0.83569,                0.80336,                 0.8636,                0.60376,                  1.171,                0.88251,                 1.3662,                0.00208,                0.00208,                0.00208
                    243,                 1.0865,                0.96439,                 1.3167,                0.83182,                0.80238,                0.86313,                0.60428,                 1.1718,                0.88258,                 1.3667,               0.002047,               0.002047,               0.002047
                    244,                 1.0822,                0.97334,                 1.3161,                0.83389,                0.80457,                0.86423,                0.60382,                 1.1714,                0.88172,                 1.3664,               0.002014,               0.002014,               0.002014
                    245,                 1.0874,                0.96653,                 1.3098,                0.83616,                0.80581,                0.86421,                0.60425,                 1.1719,                0.88111,                 1.3668,               0.001981,               0.001981,               0.001981
                    246,                 1.0746,                0.96988,                 1.3073,                0.83464,                0.80678,                0.86427,                0.60499,                 1.1726,                0.88147,                 1.3671,               0.001948,               0.001948,               0.001948
                    247,                 1.0814,                0.96163,                 1.3087,                0.83138,                0.80856,                0.86393,                0.60489,                 1.1725,                 0.8811,                  1.367,               0.001915,               0.001915,               0.001915
                    248,                 1.0774,                0.96507,                  1.306,                0.82502,                0.81479,                0.86314,                0.60497,                 1.1727,                0.88095,                 1.3672,               0.001882,               0.001882,               0.001882
                    249,                 1.0819,                 0.9576,                 1.3054,                0.82397,                0.81539,                 0.8628,                0.60536,                 1.1734,                0.88179,                 1.3677,               0.001849,               0.001849,               0.001849
                    250,                 1.0685,                0.94494,                 1.3021,                0.83009,                0.80902,                0.86147,                0.60505,                 1.1737,                 0.8817,                 1.3672,               0.001816,               0.001816,               0.001816
                    251,                 1.0659,                0.95491,                 1.2932,                0.82681,                0.81223,                0.86092,                0.60373,                 1.1741,                0.88174,                 1.3679,               0.001783,               0.001783,               0.001783
                    252,                 1.0804,                 0.9511,                 1.3094,                0.83053,                 0.8099,                0.86208,                  0.605,                 1.1746,                0.88058,                 1.3679,                0.00175,                0.00175,                0.00175
                    253,                 1.0786,                0.95528,                 1.3051,                0.83018,                0.81224,                0.86195,                0.60416,                 1.1743,                0.88093,                 1.3676,               0.001717,               0.001717,               0.001717
                    254,                 1.0743,                 0.9511,                  1.305,                0.82698,                0.81415,                 0.8618,                0.60324,                 1.1749,                0.88061,                 1.3682,               0.001684,               0.001684,               0.001684
                    255,                 1.0716,                0.96257,                 1.3039,                0.82456,                0.81566,                0.86187,                0.60328,                 1.1747,                 0.8814,                  1.368,               0.001651,               0.001651,               0.001651
                    256,                 1.0658,                0.94865,                 1.2984,                0.82037,                0.81882,                0.86094,                0.60366,                 1.1752,                0.88066,                 1.3678,               0.001618,               0.001618,               0.001618
                    257,                 1.0731,                0.92122,                 1.2982,                0.81677,                0.81887,                0.86164,                0.60329,                 1.1757,                0.88031,                 1.3685,               0.001585,               0.001585,               0.001585
                    258,                  1.051,                0.92975,                 1.2905,                0.82675,                0.81049,                0.86161,                0.60279,                 1.1756,                0.87998,                 1.3683,               0.001552,               0.001552,               0.001552
                    259,                  1.064,                0.94349,                 1.2993,                0.83059,                0.80476,                0.86165,                0.60383,                 1.1754,                0.87999,                 1.3679,               0.001519,               0.001519,               0.001519
