timestamp,backend,imgsz,batch,device,int8_path,map50,map,precision,recall,total_time_s,avg_latency_ms,fps
2025-12-06T21:27:21.211874,fbgemm,640,8,cpu,/home/ubuntu/obc-yolov8/obc-yolov8/runs/detect/ptq/senstivity/all/fold1/weights/ptq_int8.pt,,,,,371.1614706709988,371161.4706709988,0.0026942451709552843
