timestamp,backend,imgsz,batch,device,int8_path,map50,map,precision,recall,total_time_s,avg_latency_ms,fps
2025-12-06T17:59:46.607382,fbgemm,640,8,cpu,/home/ubuntu/obc-yolov8/obc-yolov8/runs/detect/ptq/fold4/weights/ptq_int8.pt,,,,,282.7879357769998,282787.9357769998,0.00353621874728269
