                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.7771,                 2.2462,                 1.9801,                0.35961,                0.41388,                0.33796,                0.16397,                 1.8328,                 2.2642,                 2.0065,               0.009505,               0.009505,               0.009505
                     18,                  1.753,                 2.2221,                 1.9431,                0.44559,                0.41329,                0.38176,                0.18849,                 1.8063,                 2.0822,                   1.96,               0.009472,               0.009472,               0.009472
                     19,                 1.7521,                 2.2197,                 1.9484,                0.52045,                0.39771,                 0.3982,                0.19674,                 1.7667,                 2.0599,                 1.9621,               0.009439,               0.009439,               0.009439
                     20,                 1.7387,                 2.1987,                 1.9316,                0.43889,                0.41203,                0.37922,                0.18487,                 1.8446,                 2.1597,                 1.9899,               0.009406,               0.009406,               0.009406
                     21,                 1.7322,                 2.1402,                 1.9148,                0.42058,                0.41351,                0.36721,                0.18724,                 1.7874,                 2.1549,                 1.9559,               0.009373,               0.009373,               0.009373
                     22,                 1.6903,                 2.1038,                 1.8887,                0.49999,                0.43204,                0.44086,                0.23145,                 1.7346,                 1.9214,                 1.9359,                0.00934,                0.00934,                0.00934
                     23,                 1.6769,                 2.1153,                 1.8792,                0.50632,                  0.391,                0.39864,                 0.2099,                 1.7346,                 2.0368,                 1.9313,               0.009307,               0.009307,               0.009307
                     24,                 1.6792,                  2.069,                 1.8653,                0.50797,                0.43442,                 0.4468,                0.23761,                 1.6575,                 1.9002,                 1.8272,               0.009274,               0.009274,               0.009274
                     25,                 1.6569,                 2.0616,                 1.8515,                0.57629,                0.43692,                0.46766,                0.23992,                 1.6869,                 1.9004,                 1.8646,               0.009241,               0.009241,               0.009241
                     26,                 1.6489,                 2.0166,                 1.8453,                 0.5076,                0.49431,                0.49925,                0.26849,                 1.6434,                 1.8187,                 1.8377,               0.009208,               0.009208,               0.009208
                     27,                 1.6421,                 2.0162,                 1.8376,                0.50271,                0.49102,                0.47957,                 0.2573,                 1.6502,                 1.8662,                 1.8527,               0.009175,               0.009175,               0.009175
                     28,                 1.6329,                 1.9746,                 1.8273,                0.49162,                0.51478,                0.50011,                0.27465,                 1.6123,                 1.8644,                 1.8158,               0.009142,               0.009142,               0.009142
                     29,                 1.6122,                 1.9535,                 1.8159,                0.58745,                0.52931,                 0.5406,                0.28714,                 1.5974,                 1.7619,                 1.7893,               0.009109,               0.009109,               0.009109
                     30,                 1.6179,                 1.9486,                 1.8039,                0.48231,                0.42921,                0.41963,                0.21766,                 1.7968,                 2.0406,                 1.9264,               0.009076,               0.009076,               0.009076
                     31,                 1.5997,                 1.9446,                 1.7925,                0.63223,                0.50874,                0.54421,                0.29318,                 1.5954,                 1.7353,                 1.7896,               0.009043,               0.009043,               0.009043
                     32,                 1.5926,                 1.8946,                 1.7804,                0.61737,                0.49042,                0.54155,                0.29976,                 1.5868,                 1.7385,                 1.7638,                0.00901,                0.00901,                0.00901
                     33,                 1.5933,                 1.8761,                 1.7708,                0.52879,                0.39363,                0.42849,                0.22405,                 1.7425,                 2.1417,                 1.9123,               0.008977,               0.008977,               0.008977
                     34,                 1.5657,                 1.8728,                 1.7613,                0.61643,                0.56309,                0.60422,                0.34439,                 1.5055,                 1.6451,                 1.7121,               0.008944,               0.008944,               0.008944
                     35,                 1.5746,                 1.8658,                 1.7687,                0.53158,                0.51963,                0.52926,                0.29531,                 1.6159,                  1.823,                 1.8089,               0.008911,               0.008911,               0.008911
                     36,                 1.5535,                 1.8323,                 1.7504,                0.56922,                0.51831,                0.53824,                0.30566,                 1.6213,                 1.8006,                 1.8012,               0.008878,               0.008878,               0.008878
                     37,                 1.5557,                 1.8382,                 1.7459,                0.58466,                 0.5342,                0.55085,                0.31812,                   1.56,                 1.6373,                  1.745,               0.008845,               0.008845,               0.008845
                     38,                 1.5295,                 1.8059,                  1.723,                0.57662,                0.56165,                0.58236,                0.32745,                 1.5379,                 1.6636,                 1.7319,               0.008812,               0.008812,               0.008812
                     39,                 1.5357,                 1.8039,                 1.7257,                0.60514,                0.56344,                0.58517,                0.32459,                 1.5432,                 1.6264,                 1.7526,               0.008779,               0.008779,               0.008779
                     40,                 1.5298,                 1.8054,                   1.72,                 0.6219,                0.55134,                0.59437,                0.32523,                  1.588,                 1.6882,                 1.7489,               0.008746,               0.008746,               0.008746
                     41,                 1.5279,                 1.7829,                 1.7094,                0.64607,                 0.5558,                0.61431,                0.34303,                 1.5051,                 1.5323,                 1.7021,               0.008713,               0.008713,               0.008713
                     42,                  1.515,                 1.7634,                 1.7177,                0.66288,                0.56522,                 0.6309,                0.35715,                 1.4859,                 1.5315,                 1.6916,                0.00868,                0.00868,                0.00868
                     43,                 1.5152,                 1.7414,                 1.7113,                 0.6296,                0.59159,                0.62906,                0.35846,                 1.4808,                 1.5107,                 1.6753,               0.008647,               0.008647,               0.008647
                     44,                 1.5061,                 1.7598,                 1.6975,                0.64687,                0.60865,                 0.6369,                 0.3696,                 1.4687,                 1.4741,                 1.6774,               0.008614,               0.008614,               0.008614
                     45,                  1.492,                 1.7133,                 1.6929,                0.64449,                0.61466,                0.66418,                0.37349,                 1.4695,                 1.4733,                 1.6593,               0.008581,               0.008581,               0.008581
                     46,                 1.4868,                 1.7274,                 1.6858,                0.67193,                 0.5623,                0.63802,                0.36751,                 1.4877,                 1.5236,                 1.6893,               0.008548,               0.008548,               0.008548
                     47,                 1.4921,                 1.7178,                 1.6829,                0.66914,                0.57065,                0.64276,                0.37386,                 1.4635,                 1.4773,                  1.654,               0.008515,               0.008515,               0.008515
                     48,                 1.4898,                 1.7085,                 1.6729,                0.69161,                 0.6051,                0.67991,                0.39424,                 1.4443,                 1.4193,                 1.6356,               0.008482,               0.008482,               0.008482
                     49,                 1.4812,                 1.7047,                 1.6728,                0.68392,                0.59061,                0.66438,                0.38586,                 1.4323,                  1.485,                 1.6362,               0.008449,               0.008449,               0.008449
                     50,                 1.4808,                 1.6897,                 1.6684,                0.63038,                0.65316,                 0.6672,                0.37538,                 1.4899,                 1.4991,                 1.6608,               0.008416,               0.008416,               0.008416
                     51,                 1.4804,                 1.6921,                 1.6689,                0.67653,                0.61438,                0.66852,                0.37624,                 1.4588,                 1.4806,                 1.6399,               0.008383,               0.008383,               0.008383
                     52,                 1.4639,                 1.6515,                 1.6511,                0.66981,                0.64729,                 0.6991,                0.39919,                  1.442,                 1.3965,                 1.6362,                0.00835,                0.00835,                0.00835
                     53,                  1.458,                 1.6584,                 1.6488,                0.69862,                 0.5983,                0.68319,                0.41063,                 1.4174,                 1.3884,                 1.6176,               0.008317,               0.008317,               0.008317
                     54,                 1.4456,                  1.635,                 1.6356,                0.68745,                0.63029,                0.69418,                0.40616,                 1.4259,                   1.38,                 1.6199,               0.008284,               0.008284,               0.008284
                     55,                 1.4353,                 1.6097,                 1.6361,                0.70112,                0.64318,                0.69594,                0.40966,                  1.428,                 1.3864,                 1.6235,               0.008251,               0.008251,               0.008251
                     56,                 1.4511,                 1.6192,                 1.6451,                0.70383,                0.63543,                 0.7009,                0.41538,                 1.4206,                 1.3734,                  1.614,               0.008218,               0.008218,               0.008218
                     57,                 1.4473,                 1.6291,                 1.6385,                0.71558,                0.66713,                 0.7302,                 0.4261,                 1.3906,                  1.338,                 1.5893,               0.008185,               0.008185,               0.008185
                     58,                 1.4248,                 1.6015,                 1.6192,                0.72415,                0.64878,                0.72039,                0.42856,                 1.3881,                 1.3332,                 1.5863,               0.008152,               0.008152,               0.008152
                     59,                 1.4351,                 1.5868,                 1.6206,                0.65866,                0.66551,                0.72355,                0.44244,                 1.3785,                 1.3315,                 1.5797,               0.008119,               0.008119,               0.008119
                     60,                  1.426,                 1.5987,                 1.6216,                0.73624,                0.67392,                0.74133,                0.42984,                 1.4018,                  1.334,                 1.5913,               0.008086,               0.008086,               0.008086
                     61,                 1.4401,                 1.5834,                 1.6303,                0.73476,                0.66795,                0.73398,                0.43247,                 1.4001,                 1.3304,                 1.5975,               0.008053,               0.008053,               0.008053
                     62,                 1.4305,                  1.577,                 1.6144,                0.73807,                0.65088,                0.72729,                0.42566,                 1.3814,                 1.3196,                 1.5702,                0.00802,                0.00802,                0.00802
                     63,                 1.4229,                 1.5808,                 1.6143,                0.70504,                0.64596,                0.71597,                0.41647,                 1.4282,                  1.356,                 1.6075,               0.007987,               0.007987,               0.007987
                     64,                 1.4225,                 1.5689,                  1.614,                0.72456,                0.68056,                0.74076,                0.44269,                 1.3881,                 1.3027,                 1.5708,               0.007954,               0.007954,               0.007954
                     65,                 1.4115,                 1.5492,                 1.6008,                0.74874,                0.65568,                0.73846,                0.45252,                 1.3598,                 1.2822,                 1.5643,               0.007921,               0.007921,               0.007921
                     66,                 1.4029,                 1.5466,                 1.5907,                0.74035,                0.66837,                0.75034,                0.45768,                 1.3743,                 1.2859,                 1.5578,               0.007888,               0.007888,               0.007888
                     67,                 1.4061,                 1.5333,                 1.5986,                0.71174,                0.66356,                0.74146,                0.44568,                 1.3567,                 1.2808,                 1.5535,               0.007855,               0.007855,               0.007855
                     68,                 1.4041,                 1.5412,                 1.5962,                0.73569,                0.64606,                0.73336,                0.44603,                 1.3666,                 1.2834,                 1.5717,               0.007822,               0.007822,               0.007822
                     69,                 1.3976,                 1.5459,                 1.5893,                0.71237,                0.66926,                 0.7404,                0.44433,                 1.3555,                 1.2777,                  1.539,               0.007789,               0.007789,               0.007789
                     70,                 1.3923,                 1.5226,                 1.5778,                0.73875,                0.65657,                0.73518,                0.44663,                 1.3633,                 1.2945,                 1.5518,               0.007756,               0.007756,               0.007756
                     71,                 1.3998,                 1.5256,                 1.5846,                0.73786,                0.68165,                0.76539,                 0.4598,                 1.3454,                 1.2532,                   1.54,               0.007723,               0.007723,               0.007723
                     72,                 1.3828,                  1.503,                 1.5695,                0.74391,                0.66482,                0.75668,                0.45565,                 1.3417,                 1.2769,                 1.5376,                0.00769,                0.00769,                0.00769
                     73,                 1.3752,                 1.5196,                 1.5734,                0.72578,                0.71929,                0.76503,                 0.4753,                 1.3179,                 1.2331,                 1.5138,               0.007657,               0.007657,               0.007657
                     74,                 1.3844,                 1.5182,                 1.5752,                0.75372,                0.67275,                0.75723,                0.45598,                 1.3526,                 1.2714,                 1.5479,               0.007624,               0.007624,               0.007624
                     75,                 1.3863,                 1.5009,                 1.5752,                0.74645,                0.69119,                0.76877,                0.47002,                 1.3121,                  1.197,                 1.5157,               0.007591,               0.007591,               0.007591
                     76,                 1.3719,                 1.4758,                 1.5624,                0.71834,                0.66757,                0.73904,                0.45761,                 1.3469,                 1.2591,                 1.5426,               0.007558,               0.007558,               0.007558
                     77,                 1.3689,                 1.4884,                 1.5616,                0.70855,                0.69056,                0.75682,                0.45583,                 1.3365,                 1.2237,                 1.5325,               0.007525,               0.007525,               0.007525
                     78,                 1.3825,                 1.4811,                 1.5715,                0.74407,                0.67467,                0.75446,                0.45098,                 1.3349,                 1.2665,                 1.5245,               0.007492,               0.007492,               0.007492
                     79,                 1.3779,                 1.4775,                 1.5664,                 0.7389,                0.71065,                0.76977,                0.47203,                 1.3329,                 1.1994,                 1.5284,               0.007459,               0.007459,               0.007459
                     80,                 1.3699,                 1.4751,                 1.5655,                0.77853,                0.69286,                0.77176,                0.46698,                 1.3285,                 1.2101,                 1.5325,               0.007426,               0.007426,               0.007426
                     81,                 1.3598,                 1.4586,                  1.552,                0.77819,                0.71741,                0.78345,                0.48146,                 1.3206,                 1.1708,                 1.5196,               0.007393,               0.007393,               0.007393
                     82,                 1.3689,                 1.4634,                 1.5602,                0.79693,                0.68593,                0.79188,                0.48978,                 1.3021,                 1.1654,                 1.4979,                0.00736,                0.00736,                0.00736
                     83,                 1.3627,                 1.4624,                  1.552,                0.76244,                0.68589,                0.76572,                0.47551,                 1.3178,                 1.2014,                 1.5177,               0.007327,               0.007327,               0.007327
                     84,                 1.3655,                 1.4483,                 1.5559,                0.75754,                0.72439,                0.78783,                0.49047,                 1.2957,                 1.1587,                 1.4964,               0.007294,               0.007294,               0.007294
                     85,                 1.3599,                 1.4486,                 1.5448,                0.76084,                0.70236,                0.78673,                0.48998,                 1.2909,                  1.172,                 1.4804,               0.007261,               0.007261,               0.007261
                     86,                 1.3506,                 1.4175,                 1.5378,                0.77078,                0.70869,                 0.7877,                0.48117,                 1.3142,                 1.1893,                 1.4989,               0.007228,               0.007228,               0.007228
                     87,                 1.3524,                 1.4303,                 1.5456,                0.80518,                0.70111,                0.78996,                0.48123,                 1.3275,                 1.1812,                 1.5186,               0.007195,               0.007195,               0.007195
                     88,                 1.3418,                 1.4325,                  1.534,                0.79152,                0.71272,                0.80551,                 0.4991,                 1.3015,                 1.1596,                  1.492,               0.007162,               0.007162,               0.007162
                     89,                 1.3455,                 1.4309,                 1.5428,                0.78736,                0.72221,                0.79644,                0.49505,                 1.2977,                  1.143,                 1.4986,               0.007129,               0.007129,               0.007129
                     90,                 1.3449,                 1.4242,                 1.5309,                0.75567,                0.73676,                0.79583,                0.48876,                 1.2947,                 1.1374,                 1.4873,               0.007096,               0.007096,               0.007096
                     91,                 1.3377,                 1.4035,                 1.5232,                0.81584,                0.69573,                0.79924,                0.49153,                 1.2977,                  1.156,                  1.494,               0.007063,               0.007063,               0.007063
                     92,                 1.3334,                 1.3965,                 1.5213,                  0.763,                0.73449,                0.79177,                0.48885,                 1.3126,                 1.1467,                 1.5005,                0.00703,                0.00703,                0.00703
                     93,                 1.3199,                 1.3965,                 1.5118,                0.76457,                0.74174,                0.79047,                0.48704,                 1.2902,                 1.1513,                 1.4823,               0.006997,               0.006997,               0.006997
                     94,                 1.3348,                 1.3961,                 1.5322,                 0.7791,                0.72187,                0.79549,                0.48085,                 1.2846,                 1.1296,                 1.4808,               0.006964,               0.006964,               0.006964
                     95,                 1.3335,                 1.3801,                 1.5245,                0.78165,                 0.7392,                0.80093,                0.48837,                 1.2955,                 1.1149,                 1.4791,               0.006931,               0.006931,               0.006931
                     96,                 1.3215,                 1.3903,                 1.5239,                0.77008,                0.72785,                0.80025,                0.49392,                 1.2882,                  1.117,                 1.4846,               0.006898,               0.006898,               0.006898
                     97,                 1.3298,                 1.3912,                 1.5146,                0.78575,                0.73628,                0.79736,                0.49899,                 1.2998,                 1.1194,                 1.4876,               0.006865,               0.006865,               0.006865
                     98,                 1.3108,                 1.3807,                 1.5069,                0.79954,                0.72606,                 0.7961,                0.50027,                 1.2768,                 1.1137,                 1.4782,               0.006832,               0.006832,               0.006832
                     99,                 1.3164,                 1.3782,                 1.5133,                0.77402,                 0.7246,                0.78572,                0.49377,                 1.2865,                 1.1243,                 1.4794,               0.006799,               0.006799,               0.006799
                    100,                 1.3064,                 1.3547,                  1.499,                0.80211,                0.72994,                0.79737,                0.49657,                 1.2853,                 1.1211,                 1.4801,               0.006766,               0.006766,               0.006766
                    101,                 1.3105,                 1.3676,                 1.5092,                0.76802,                0.73164,                0.79181,                0.50005,                 1.2829,                 1.1221,                 1.4797,               0.006733,               0.006733,               0.006733
                    102,                 1.3106,                 1.3663,                 1.5063,                0.77464,                0.73579,                0.80388,                0.50121,                 1.2827,                 1.1107,                 1.4848,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.3159,                 1.3562,                  1.515,                0.76548,                0.75373,                 0.8049,                0.50635,                 1.2733,                 1.1186,                 1.4726,               0.006667,               0.006667,               0.006667
                    104,                 1.3139,                 1.3567,                 1.5091,                  0.796,                0.73928,                0.81329,                0.51154,                 1.2757,                 1.0904,                 1.4751,               0.006634,               0.006634,               0.006634
                    105,                 1.3016,                 1.3418,                 1.4928,                0.80215,                0.75575,                 0.8201,                0.52386,                  1.275,                 1.0764,                 1.4691,               0.006601,               0.006601,               0.006601
                    106,                 1.3006,                 1.3359,                 1.4968,                0.78455,                 0.7563,                0.81735,                 0.5205,                 1.2679,                 1.0833,                 1.4671,               0.006568,               0.006568,               0.006568
                    107,                 1.3012,                 1.3091,                 1.4864,                0.80935,                0.74685,                0.82443,                0.51389,                 1.2769,                  1.082,                 1.4705,               0.006535,               0.006535,               0.006535
                    108,                 1.2988,                  1.354,                  1.492,                0.79709,                0.73779,                0.82473,                0.51808,                 1.2592,                 1.0841,                 1.4581,               0.006502,               0.006502,               0.006502
                    109,                 1.2927,                 1.3425,                 1.4968,                0.80117,                  0.745,                0.81719,                0.52065,                 1.2599,                  1.075,                 1.4611,               0.006469,               0.006469,               0.006469
                    110,                 1.2926,                 1.3273,                  1.483,                0.79196,                0.75499,                0.81552,                0.51144,                 1.2609,                 1.0829,                 1.4569,               0.006436,               0.006436,               0.006436
                    111,                 1.2817,                 1.3262,                 1.4857,                0.81279,                 0.7264,                0.81339,                0.50855,                 1.2692,                 1.0877,                 1.4716,               0.006403,               0.006403,               0.006403
                    112,                   1.29,                 1.3158,                 1.4846,                0.77683,                0.76614,                0.81637,                0.52166,                 1.2664,                 1.0584,                 1.4649,                0.00637,                0.00637,                0.00637
                    113,                 1.2868,                 1.2995,                 1.4788,                0.77914,                0.76408,                0.82157,                0.52097,                 1.2549,                 1.0433,                 1.4441,               0.006337,               0.006337,               0.006337
                    114,                 1.2795,                 1.2963,                 1.4745,                0.81646,                0.74489,                0.83444,                0.52959,                 1.2595,                 1.0321,                 1.4497,               0.006304,               0.006304,               0.006304
                    115,                 1.2726,                 1.3107,                 1.4771,                0.78224,                0.75089,                0.82614,                0.52488,                 1.2626,                  1.048,                 1.4523,               0.006271,               0.006271,               0.006271
                    116,                 1.2814,                 1.3014,                 1.4839,                 0.8145,                0.74593,                0.83008,                0.52392,                 1.2408,                  1.034,                 1.4488,               0.006238,               0.006238,               0.006238
                    117,                 1.2751,                 1.2946,                 1.4785,                0.79055,                0.75481,                0.82996,                0.52094,                 1.2553,                 1.0398,                 1.4471,               0.006205,               0.006205,               0.006205
                    118,                 1.2904,                 1.3108,                 1.4836,                0.79553,                0.76113,                0.82856,                0.51824,                 1.2731,                 1.0531,                 1.4616,               0.006172,               0.006172,               0.006172
                    119,                 1.2724,                 1.2926,                 1.4716,                0.78806,                 0.7594,                0.82586,                0.52113,                  1.267,                 1.0578,                 1.4566,               0.006139,               0.006139,               0.006139
                    120,                 1.2823,                 1.2939,                 1.4826,                0.80708,                0.76647,                0.83263,                0.51514,                 1.2576,                 1.0423,                 1.4501,               0.006106,               0.006106,               0.006106
                    121,                 1.2821,                 1.3025,                 1.4801,                0.80485,                0.76501,                0.83514,                0.52145,                 1.2505,                 1.0396,                 1.4407,               0.006073,               0.006073,               0.006073
                    122,                 1.2629,                 1.2912,                   1.47,                0.79605,                0.76139,                0.83142,                0.52502,                 1.2512,                  1.037,                 1.4463,                0.00604,                0.00604,                0.00604
                    123,                 1.2623,                 1.2661,                 1.4602,                0.83009,                0.74433,                0.82478,                0.52234,                 1.2464,                 1.0304,                 1.4426,               0.006007,               0.006007,               0.006007
                    124,                 1.2684,                 1.2579,                 1.4574,                0.82212,                0.73725,                0.83071,                0.51952,                 1.2517,                 1.0241,                 1.4386,               0.005974,               0.005974,               0.005974
                    125,                 1.2708,                  1.274,                 1.4568,                0.83089,                0.73056,                0.82741,                0.51987,                 1.2562,                 1.0497,                  1.447,               0.005941,               0.005941,               0.005941
                    126,                 1.2659,                 1.2873,                 1.4571,                0.79287,                0.76013,                0.82736,                0.52839,                 1.2502,                 1.0246,                 1.4406,               0.005908,               0.005908,               0.005908
                    127,                 1.2539,                 1.2757,                 1.4535,                0.82293,                 0.7427,                0.82983,                0.53136,                 1.2274,                 1.0148,                 1.4324,               0.005875,               0.005875,               0.005875
                    128,                 1.2607,                 1.2516,                 1.4607,                0.82336,                0.74358,                 0.8299,                0.52677,                 1.2414,                 1.0088,                 1.4386,               0.005842,               0.005842,               0.005842
                    129,                 1.2568,                 1.2587,                 1.4496,                0.81425,                0.75718,                 0.8323,                 0.5307,                 1.2361,                 1.0172,                 1.4363,               0.005809,               0.005809,               0.005809
                    130,                 1.2424,                  1.253,                 1.4464,                0.82818,                0.74243,                0.83557,                0.53698,                 1.2341,                  1.004,                 1.4345,               0.005776,               0.005776,               0.005776
                    131,                 1.2528,                 1.2579,                 1.4496,                0.83411,                 0.7768,                 0.8404,                0.53394,                 1.2381,                 1.0012,                 1.4356,               0.005743,               0.005743,               0.005743
                    132,                 1.2482,                 1.2338,                 1.4459,                0.84056,                 0.7643,                0.84124,                0.53667,                 1.2269,                0.99501,                 1.4257,                0.00571,                0.00571,                0.00571
                    133,                 1.2389,                  1.233,                 1.4428,                0.81828,                0.75858,                0.83931,                0.53901,                 1.2304,                 1.0058,                 1.4323,               0.005677,               0.005677,               0.005677
                    134,                 1.2414,                 1.2382,                 1.4416,                0.81579,                 0.7616,                0.83322,                0.53403,                 1.2356,                 1.0176,                 1.4334,               0.005644,               0.005644,               0.005644
                    135,                 1.2411,                   1.23,                 1.4384,                0.80918,                0.76486,                0.84645,                0.54186,                 1.2337,                 1.0019,                 1.4376,               0.005611,               0.005611,               0.005611
                    136,                 1.2299,                 1.2269,                 1.4314,                0.83132,                0.77545,                0.84427,                0.54227,                 1.2308,                 1.0187,                 1.4325,               0.005578,               0.005578,               0.005578
                    137,                 1.2412,                 1.2325,                  1.433,                0.83177,                0.75358,                0.83865,                0.53143,                 1.2396,                 1.0043,                 1.4341,               0.005545,               0.005545,               0.005545
                    138,                 1.2343,                 1.2155,                  1.435,                0.82514,                0.76016,                0.83956,                0.53724,                 1.2379,                0.99634,                 1.4358,               0.005512,               0.005512,               0.005512
                    139,                 1.2427,                 1.2297,                  1.438,                0.82113,                0.76567,                0.84134,                0.54824,                 1.2321,                0.99086,                 1.4311,               0.005479,               0.005479,               0.005479
                    140,                 1.2393,                 1.2167,                 1.4342,                0.85584,                0.74378,                0.84344,                0.54281,                 1.2384,                0.99009,                 1.4312,               0.005446,               0.005446,               0.005446
                    141,                  1.239,                 1.2299,                 1.4387,                0.81395,                0.78284,                 0.8469,                0.54361,                 1.2368,                 0.9942,                 1.4314,               0.005413,               0.005413,               0.005413
                    142,                  1.228,                 1.1995,                 1.4273,                0.81511,                 0.7671,                 0.8412,                0.54531,                 1.2342,                0.98614,                 1.4304,                0.00538,                0.00538,                0.00538
                    143,                 1.2256,                 1.2062,                 1.4294,                0.83655,                0.75893,                0.83694,                0.54415,                 1.2317,                0.99044,                 1.4239,               0.005347,               0.005347,               0.005347
                    144,                   1.23,                 1.2234,                 1.4279,                0.81879,                0.77552,                0.84254,                0.54203,                 1.2281,                0.98075,                 1.4201,               0.005314,               0.005314,               0.005314
                    145,                 1.2299,                 1.2006,                 1.4267,                0.82535,                0.76674,                0.84642,                 0.5409,                 1.2293,                0.97802,                 1.4254,               0.005281,               0.005281,               0.005281
                    146,                 1.2279,                 1.2075,                 1.4306,                0.82225,                0.75831,                0.84261,                0.53724,                 1.2365,                0.98035,                  1.429,               0.005248,               0.005248,               0.005248
                    147,                 1.2276,                 1.2054,                 1.4261,                0.81758,                 0.7897,                0.84546,                 0.5418,                 1.2281,                 0.9756,                 1.4252,               0.005215,               0.005215,               0.005215
                    148,                 1.2257,                 1.1998,                 1.4181,                0.82722,                0.76184,                0.84243,                0.54379,                 1.2292,                0.97381,                 1.4288,               0.005182,               0.005182,               0.005182
                    149,                 1.2304,                 1.2127,                 1.4351,                0.82223,                0.76459,                0.83915,                0.54424,                 1.2273,                0.96673,                 1.4276,               0.005149,               0.005149,               0.005149
                    150,                 1.2273,                 1.1931,                 1.4217,                0.81523,                0.77556,                0.83725,                0.54008,                 1.2313,                0.97754,                 1.4305,               0.005116,               0.005116,               0.005116
                    151,                 1.2096,                 1.1732,                 1.4132,                0.83301,                0.76493,                0.84416,                0.54449,                 1.2313,                0.96841,                  1.429,               0.005083,               0.005083,               0.005083
                    152,                 1.2192,                 1.1703,                 1.4139,                0.84369,                0.76236,                0.84521,                0.54408,                 1.2306,                0.96127,                 1.4269,                0.00505,                0.00505,                0.00505
                    153,                 1.2294,                 1.1941,                 1.4263,                0.79709,                0.78196,                0.83933,                0.54706,                 1.2311,                0.96263,                  1.431,               0.005017,               0.005017,               0.005017
                    154,                 1.2118,                 1.1824,                 1.4203,                0.82683,                0.77832,                0.85044,                0.55047,                 1.2284,                0.95908,                 1.4288,               0.004984,               0.004984,               0.004984
                    155,                 1.2135,                 1.1727,                 1.4127,                 0.8127,                0.78812,                0.84916,                0.55079,                 1.2259,                0.95189,                 1.4238,               0.004951,               0.004951,               0.004951
                    156,                 1.2087,                 1.1707,                  1.411,                0.82265,                0.78809,                0.85229,                0.55018,                 1.2226,                0.93858,                 1.4199,               0.004918,               0.004918,               0.004918
