                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                   1.49,                 1.7159,                 1.6797,                0.69355,                0.56196,                0.63277,                0.36423,                 1.5087,                 1.5361,                 1.6982,               0.008647,               0.008647,               0.008647
                     44,                 1.5069,                 1.7177,                 1.6938,                0.65992,                0.55332,                0.59977,                0.34909,                 1.5199,                 1.5631,                   1.71,               0.008614,               0.008614,               0.008614
                     45,                 1.4937,                 1.6947,                 1.6755,                0.69331,                0.54716,                0.62901,                0.37202,                  1.474,                 1.5158,                 1.6806,               0.008581,               0.008581,               0.008581
                     46,                 1.4773,                 1.6741,                 1.6621,                0.68725,                0.57177,                 0.6202,                0.36666,                 1.5141,                 1.5561,                 1.7068,               0.008548,               0.008548,               0.008548
                     47,                 1.4882,                 1.6943,                  1.681,                0.64146,                 0.6038,                0.62997,                0.37181,                 1.4586,                 1.4931,                 1.6589,               0.008515,               0.008515,               0.008515
                     48,                 1.4803,                  1.684,                 1.6661,                 0.6774,                0.58209,                0.64479,                0.38648,                 1.4819,                 1.4603,                 1.6769,               0.008482,               0.008482,               0.008482
                     49,                 1.4617,                 1.6711,                 1.6525,                0.67325,                0.60825,                0.65976,                0.39341,                 1.4772,                 1.4701,                 1.6632,               0.008449,               0.008449,               0.008449
                     50,                 1.4591,                 1.6522,                 1.6545,                0.66174,                0.55764,                0.63385,                0.37105,                 1.4833,                 1.5087,                 1.6653,               0.008416,               0.008416,               0.008416
                     51,                 1.4654,                 1.6348,                 1.6603,                0.73229,                 0.5851,                0.66495,                0.40101,                 1.4534,                 1.4579,                 1.6467,               0.008383,               0.008383,               0.008383
                     52,                 1.4621,                 1.6402,                 1.6452,                0.70674,                0.59683,                0.66736,                0.40291,                 1.4446,                 1.4748,                 1.6383,                0.00835,                0.00835,                0.00835
                     53,                 1.4473,                 1.6147,                  1.642,                0.75372,                0.59204,                0.68202,                0.41289,                 1.4427,                 1.4341,                 1.6272,               0.008317,               0.008317,               0.008317
                     54,                  1.436,                 1.6034,                 1.6258,                0.71327,                0.62922,                0.68359,                 0.4178,                 1.4367,                 1.3939,                   1.63,               0.008284,               0.008284,               0.008284
                     55,                 1.4415,                 1.5918,                 1.6252,                0.71099,                0.60341,                0.68651,                0.41554,                  1.436,                 1.4202,                 1.6333,               0.008251,               0.008251,               0.008251
                     56,                 1.4399,                 1.5913,                 1.6194,                0.72666,                0.61544,                0.68089,                0.42026,                 1.4151,                 1.3976,                 1.6071,               0.008218,               0.008218,               0.008218
                     57,                 1.4254,                 1.5933,                 1.6064,                0.70819,                0.61921,                0.67619,                 0.4133,                  1.445,                 1.4229,                 1.6144,               0.008185,               0.008185,               0.008185
                     58,                 1.4213,                  1.578,                 1.6059,                0.70019,                0.58188,                0.66437,                0.40659,                 1.4429,                 1.4258,                 1.6211,               0.008152,               0.008152,               0.008152
                     59,                 1.4211,                 1.5693,                 1.6105,                0.71829,                0.62173,                0.68557,                0.41056,                 1.4416,                 1.3899,                 1.6318,               0.008119,               0.008119,               0.008119
                     60,                 1.4095,                 1.5483,                 1.5954,                0.71824,                0.62796,                0.69119,                0.41589,                 1.4241,                 1.3761,                 1.6199,               0.008086,               0.008086,               0.008086
                     61,                 1.4216,                 1.5704,                 1.6046,                0.68111,                0.65426,                0.68441,                 0.4193,                 1.4284,                 1.4033,                 1.6228,               0.008053,               0.008053,               0.008053
                     62,                 1.4256,                  1.565,                 1.6109,                0.72493,                0.64369,                0.70283,                0.43034,                 1.4098,                 1.3792,                 1.6069,                0.00802,                0.00802,                0.00802
                     63,                 1.4143,                 1.5568,                 1.6031,                 0.7428,                0.62024,                0.69678,                0.43059,                 1.4157,                 1.3515,                 1.6161,               0.007987,               0.007987,               0.007987
                     64,                 1.4096,                 1.5521,                 1.6041,                0.75754,                0.62057,                0.70776,                 0.4343,                 1.3987,                 1.3366,                 1.5956,               0.007954,               0.007954,               0.007954
                     65,                 1.4109,                 1.5476,                  1.598,                0.77672,                0.62084,                 0.7151,                0.43099,                 1.4223,                 1.3597,                 1.6154,               0.007921,               0.007921,               0.007921
                     66,                 1.3927,                 1.5249,                 1.5828,                 0.7516,                0.61375,                0.71199,                 0.4437,                 1.4092,                 1.3382,                 1.5936,               0.007888,               0.007888,               0.007888
                     67,                 1.3971,                 1.5299,                 1.5784,                 0.7137,                0.65704,                0.72182,                0.43283,                 1.4162,                 1.3384,                 1.5971,               0.007855,               0.007855,               0.007855
                     68,                 1.3977,                 1.5111,                 1.5848,                0.74385,                0.66147,                0.72101,                0.45101,                 1.3957,                 1.2927,                 1.5835,               0.007822,               0.007822,               0.007822
                     69,                  1.387,                 1.5028,                 1.5738,                0.73209,                0.64128,                0.71436,                 0.4425,                 1.3876,                 1.3131,                 1.5753,               0.007789,               0.007789,               0.007789
                     70,                 1.3739,                 1.4856,                 1.5639,                0.70994,                0.66267,                0.72347,                0.44263,                 1.3654,                 1.3129,                 1.5677,               0.007756,               0.007756,               0.007756
                     71,                 1.3786,                 1.4941,                 1.5742,                 0.7343,                0.64629,                0.71203,                0.44146,                 1.3705,                 1.2997,                 1.5674,               0.007723,               0.007723,               0.007723
                     72,                 1.3836,                 1.4918,                 1.5728,                0.75231,                0.63594,                0.72789,                0.45217,                 1.3657,                 1.2851,                 1.5615,                0.00769,                0.00769,                0.00769
                     73,                 1.3739,                 1.4761,                 1.5718,                0.71701,                0.63214,                0.70152,                0.43365,                 1.3839,                 1.3308,                 1.5665,               0.007657,               0.007657,               0.007657
                     74,                 1.3637,                 1.4679,                 1.5547,                0.73757,                0.64248,                0.73029,                0.45333,                  1.364,                 1.2601,                 1.5471,               0.007624,               0.007624,               0.007624
                     75,                 1.3592,                  1.456,                 1.5551,                0.77784,                0.62444,                0.72336,                0.45027,                 1.3635,                 1.2817,                 1.5587,               0.007591,               0.007591,               0.007591
                     76,                 1.3585,                 1.4699,                 1.5497,                0.78671,                0.63928,                0.74009,                0.45595,                 1.3656,                 1.2552,                 1.5651,               0.007558,               0.007558,               0.007558
                     77,                 1.3681,                 1.4744,                 1.5588,                0.78681,                0.63851,                 0.7324,                0.45461,                   1.37,                 1.2863,                 1.5666,               0.007525,               0.007525,               0.007525
                     78,                 1.3548,                 1.4338,                 1.5369,                0.78408,                0.64906,                 0.7383,                0.46064,                 1.3523,                 1.2427,                 1.5489,               0.007492,               0.007492,               0.007492
                     79,                 1.3461,                 1.4318,                 1.5443,                0.75868,                 0.6488,                0.72908,                0.45163,                  1.366,                  1.274,                 1.5613,               0.007459,               0.007459,               0.007459
                     80,                 1.3608,                 1.4423,                 1.5522,                0.76329,                0.68155,                0.74689,                0.47338,                 1.3508,                 1.2341,                  1.554,               0.007426,               0.007426,               0.007426
                     81,                  1.348,                 1.4173,                 1.5331,                0.76689,                0.68494,                0.74353,                 0.4681,                  1.348,                 1.2456,                 1.5479,               0.007393,               0.007393,               0.007393
                     82,                 1.3521,                 1.4211,                 1.5462,                0.78997,                0.66987,                0.74843,                0.47025,                  1.345,                 1.2531,                 1.5404,                0.00736,                0.00736,                0.00736
                     83,                 1.3487,                 1.4173,                 1.5427,                0.76842,                0.66071,                0.74278,                0.46408,                  1.352,                 1.2459,                 1.5507,               0.007327,               0.007327,               0.007327
                     84,                 1.3383,                  1.418,                 1.5313,                0.81232,                 0.6369,                0.74223,                0.47561,                 1.3333,                 1.2416,                 1.5298,               0.007294,               0.007294,               0.007294
                     85,                 1.3401,                 1.4062,                 1.5279,                 0.7907,                0.64896,                0.75091,                0.47647,                 1.3464,                 1.2083,                 1.5433,               0.007261,               0.007261,               0.007261
                     86,                 1.3451,                  1.406,                 1.5355,                0.80765,                0.64445,                0.74656,                 0.4674,                 1.3524,                 1.2305,                 1.5441,               0.007228,               0.007228,               0.007228
                     87,                 1.3379,                 1.4153,                 1.5277,                0.78627,                0.66629,                0.74913,                0.47776,                 1.3238,                 1.2258,                 1.5312,               0.007195,               0.007195,               0.007195
                     88,                 1.3375,                 1.3891,                 1.5253,                0.82508,                0.65716,                0.76431,                0.48269,                 1.3228,                 1.2017,                 1.5152,               0.007162,               0.007162,               0.007162
                     89,                 1.3333,                 1.4114,                 1.5354,                0.78924,                0.66826,                 0.7523,                0.47526,                 1.3412,                  1.223,                 1.5436,               0.007129,               0.007129,               0.007129
                     90,                 1.3412,                 1.4115,                 1.5325,                 0.7785,                0.67214,                0.75017,                0.47721,                 1.3244,                  1.232,                 1.5198,               0.007096,               0.007096,               0.007096
                     91,                 1.3258,                 1.3924,                  1.522,                0.79519,                0.66783,                0.76397,                0.48602,                 1.3152,                 1.1936,                 1.5241,               0.007063,               0.007063,               0.007063
                     92,                 1.3172,                 1.3827,                  1.513,                 0.7547,                0.69796,                0.76308,                0.48003,                 1.3295,                 1.1959,                 1.5201,                0.00703,                0.00703,                0.00703
                     93,                 1.3244,                 1.3831,                 1.5214,                0.79009,                0.66535,                0.76477,                0.47995,                  1.321,                 1.1885,                 1.5058,               0.006997,               0.006997,               0.006997
                     94,                 1.3192,                 1.3753,                 1.5164,                0.80179,                0.69078,                0.76607,                0.48168,                 1.3348,                 1.1894,                 1.5243,               0.006964,               0.006964,               0.006964
                     95,                 1.3162,                 1.3649,                 1.5127,                0.78849,                0.69182,                0.76944,                0.48712,                 1.3158,                 1.1812,                 1.5247,               0.006931,               0.006931,               0.006931
                     96,                 1.3246,                 1.3601,                 1.5176,                0.79523,                0.69619,                0.77105,                 0.4887,                 1.3145,                 1.1823,                 1.5133,               0.006898,               0.006898,               0.006898
                     97,                 1.3185,                 1.3805,                 1.5168,                0.78232,                0.66846,                0.75391,                0.47676,                   1.33,                 1.1827,                 1.5169,               0.006865,               0.006865,               0.006865
                     98,                 1.3005,                 1.3545,                 1.5014,                 0.7811,                0.68649,                0.76823,                0.48368,                 1.3195,                  1.177,                 1.5152,               0.006832,               0.006832,               0.006832
                     99,                  1.325,                 1.3751,                  1.515,                0.77984,                0.72178,                0.77889,                0.49399,                 1.3221,                 1.1593,                 1.5167,               0.006799,               0.006799,               0.006799
                    100,                 1.3017,                 1.3522,                 1.4993,                0.79807,                0.69249,                0.77541,                0.49396,                 1.3135,                 1.1463,                 1.5142,               0.006766,               0.006766,               0.006766
                    101,                 1.2989,                 1.3527,                  1.498,                0.79792,                0.69238,                0.77147,                0.49684,                 1.3095,                 1.1413,                 1.5058,               0.006733,               0.006733,               0.006733
                    102,                 1.3087,                 1.3494,                 1.5009,                0.80458,                0.68288,                0.77508,                 0.4915,                 1.3081,                 1.1562,                 1.4985,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.3083,                 1.3562,                 1.5048,                0.79034,                0.69388,                0.76969,                0.49431,                   1.31,                 1.1381,                 1.5113,               0.006667,               0.006667,               0.006667
                    104,                 1.3007,                 1.3274,                 1.4954,                0.79703,                0.69219,                0.77729,                0.49581,                 1.3078,                 1.1372,                 1.5057,               0.006634,               0.006634,               0.006634
                    105,                 1.2988,                 1.3271,                 1.4932,                 0.8072,                0.68613,                0.78308,                 0.4955,                 1.3016,                 1.1245,                  1.493,               0.006601,               0.006601,               0.006601
                    106,                 1.2882,                 1.2999,                 1.4841,                0.81375,                0.68529,                0.77828,                0.49451,                 1.3025,                  1.144,                 1.4957,               0.006568,               0.006568,               0.006568
                    107,                  1.288,                 1.2933,                 1.4837,                0.80319,                0.69677,                0.78062,                0.50179,                 1.2955,                  1.129,                  1.492,               0.006535,               0.006535,               0.006535
                    108,                 1.2894,                  1.303,                  1.482,                0.81282,                0.67032,                0.78088,                0.49778,                 1.2977,                 1.1352,                 1.4912,               0.006502,               0.006502,               0.006502
                    109,                 1.2836,                 1.3181,                 1.4825,                0.78497,                0.70551,                0.78192,                0.50306,                 1.2986,                 1.1386,                 1.4968,               0.006469,               0.006469,               0.006469
                    110,                 1.2804,                 1.3116,                 1.4784,                0.82525,                0.67301,                0.77909,                0.50554,                 1.2922,                 1.1211,                 1.4905,               0.006436,               0.006436,               0.006436
                    111,                 1.2969,                 1.3059,                 1.4899,                0.79277,                0.69674,                0.78208,                0.50366,                 1.3058,                 1.1317,                 1.4936,               0.006403,               0.006403,               0.006403
                    112,                 1.2717,                 1.2845,                 1.4712,                0.82571,                0.67351,                0.78359,                0.50245,                 1.2917,                 1.1311,                 1.4886,                0.00637,                0.00637,                0.00637
                    113,                 1.2707,                 1.2618,                 1.4699,                0.82557,                0.69055,                0.78983,                0.51266,                 1.2954,                 1.0992,                 1.4914,               0.006337,               0.006337,               0.006337
                    114,                 1.2677,                 1.2779,                 1.4707,                0.78248,                0.72341,                0.78777,                0.51207,                 1.2932,                 1.1062,                 1.4939,               0.006304,               0.006304,               0.006304
                    115,                 1.2908,                 1.2821,                  1.482,                0.78233,                0.70947,                0.78368,                0.50908,                 1.2841,                 1.0959,                 1.4793,               0.006271,               0.006271,               0.006271
                    116,                 1.2785,                 1.2868,                 1.4807,                0.76894,                0.72793,                0.78341,                0.50918,                 1.2853,                  1.112,                  1.481,               0.006238,               0.006238,               0.006238
                    117,                 1.2747,                 1.2875,                 1.4688,                0.78365,                 0.7273,                0.78731,                0.50899,                 1.2807,                 1.0938,                 1.4881,               0.006205,               0.006205,               0.006205
                    118,                 1.2664,                  1.281,                 1.4705,                0.81641,                0.70145,                0.79492,                0.50761,                 1.2873,                 1.0907,                 1.4858,               0.006172,               0.006172,               0.006172
                    119,                  1.267,                 1.2674,                 1.4627,                0.83692,                 0.6955,                0.79649,                0.50973,                 1.3044,                 1.0986,                 1.4928,               0.006139,               0.006139,               0.006139
                    120,                  1.269,                 1.2927,                 1.4757,                0.82273,                0.68998,                0.79142,                0.51104,                 1.2973,                  1.105,                 1.4858,               0.006106,               0.006106,               0.006106
                    121,                 1.2766,                 1.2756,                 1.4762,                0.79619,                0.72074,                 0.8011,                0.51937,                 1.2758,                 1.0989,                 1.4678,               0.006073,               0.006073,               0.006073
                    122,                 1.2761,                  1.275,                 1.4606,                 0.8391,                0.69676,                0.80727,                0.51884,                 1.2767,                 1.0921,                 1.4792,                0.00604,                0.00604,                0.00604
                    123,                 1.2543,                 1.2601,                 1.4515,                   0.81,                0.71794,                0.79718,                0.51455,                 1.2821,                 1.0921,                  1.482,               0.006007,               0.006007,               0.006007
                    124,                 1.2584,                 1.2447,                 1.4516,                0.82231,                0.71366,                0.80689,                 0.5258,                 1.2809,                 1.0934,                 1.4764,               0.005974,               0.005974,               0.005974
                    125,                 1.2706,                  1.256,                 1.4675,                0.80809,                0.72641,                0.80538,                0.52118,                 1.2897,                 1.0953,                 1.4858,               0.005941,               0.005941,               0.005941
                    126,                 1.2564,                 1.2521,                 1.4526,                0.79285,                0.72927,                0.80359,                0.51938,                 1.2848,                 1.0925,                 1.4781,               0.005908,               0.005908,               0.005908
                    127,                 1.2669,                 1.2605,                 1.4587,                0.77787,                0.73839,                0.80491,                0.51833,                 1.2805,                 1.0746,                 1.4727,               0.005875,               0.005875,               0.005875
                    128,                 1.2639,                 1.2434,                 1.4593,                  0.815,                0.70474,                 0.7988,                0.51973,                 1.2843,                 1.0831,                 1.4748,               0.005842,               0.005842,               0.005842
                    129,                 1.2467,                 1.2391,                 1.4452,                0.78665,                0.71222,                0.79702,                0.51668,                 1.2806,                 1.0807,                 1.4709,               0.005809,               0.005809,               0.005809
                    130,                 1.2588,                 1.2471,                 1.4541,                0.82995,                0.71613,                0.80815,                0.52238,                 1.2833,                  1.087,                 1.4749,               0.005776,               0.005776,               0.005776
                    131,                   1.25,                 1.2256,                 1.4426,                0.83876,                0.71758,                0.81039,                0.52353,                 1.2736,                 1.0787,                 1.4664,               0.005743,               0.005743,               0.005743
                    132,                  1.246,                 1.2349,                 1.4493,                0.81434,                0.73286,                0.81714,                0.52895,                 1.2686,                 1.0638,                 1.4617,                0.00571,                0.00571,                0.00571
                    133,                 1.2418,                 1.2256,                 1.4384,                0.82036,                0.72372,                0.80596,                0.52734,                 1.2673,                 1.0749,                 1.4603,               0.005677,               0.005677,               0.005677
                    134,                 1.2478,                 1.2188,                 1.4416,                0.84826,                 0.6976,                0.80296,                0.52878,                 1.2622,                 1.0773,                 1.4577,               0.005644,               0.005644,               0.005644
                    135,                 1.2421,                 1.2245,                 1.4408,                0.83523,                0.72675,                0.81156,                0.53342,                 1.2612,                 1.0657,                 1.4611,               0.005611,               0.005611,               0.005611
                    136,                 1.2409,                 1.2222,                  1.443,                0.83557,                0.74114,                0.81471,                 0.5303,                 1.2614,                 1.0687,                 1.4572,               0.005578,               0.005578,               0.005578
                    137,                 1.2302,                 1.2188,                  1.433,                0.82127,                0.72584,                0.80809,                0.52973,                 1.2592,                 1.0583,                 1.4523,               0.005545,               0.005545,               0.005545
                    138,                 1.2371,                 1.2247,                 1.4394,                0.82268,                0.74504,                0.82021,                0.53059,                 1.2497,                 1.0546,                 1.4471,               0.005512,               0.005512,               0.005512
                    139,                 1.2337,                 1.2118,                 1.4381,                0.81864,                0.74326,                0.82061,                 0.5326,                 1.2568,                 1.0589,                 1.4544,               0.005479,               0.005479,               0.005479
                    140,                 1.2305,                 1.2119,                 1.4268,                0.81096,                0.74047,                0.81315,                0.53513,                 1.2604,                 1.0479,                  1.457,               0.005446,               0.005446,               0.005446
                    141,                 1.2296,                 1.2126,                 1.4326,                0.80118,                0.73711,                0.80741,                0.52737,                 1.2585,                 1.0589,                 1.4495,               0.005413,               0.005413,               0.005413
                    142,                 1.2205,                 1.1921,                   1.42,                0.79947,                0.73795,                0.81054,                0.52607,                 1.2624,                  1.058,                 1.4565,                0.00538,                0.00538,                0.00538
                    143,                 1.2301,                 1.2046,                 1.4297,                0.82706,                0.73365,                0.80648,                0.52561,                 1.2642,                 1.0608,                 1.4591,               0.005347,               0.005347,               0.005347
                    144,                 1.2284,                 1.2034,                 1.4295,                0.80352,                 0.7477,                0.81117,                0.52882,                 1.2602,                 1.0527,                 1.4566,               0.005314,               0.005314,               0.005314
                    145,                 1.2229,                 1.1923,                 1.4284,                0.81522,                0.75399,                0.81334,                0.52779,                 1.2648,                 1.0518,                 1.4574,               0.005281,               0.005281,               0.005281
                    146,                 1.2223,                 1.1844,                 1.4198,                0.79588,                0.75707,                0.81556,                 0.5293,                 1.2645,                 1.0619,                  1.459,               0.005248,               0.005248,               0.005248
                    147,                 1.2301,                 1.1986,                 1.4184,                0.82724,                0.73946,                0.81431,                0.53254,                 1.2571,                 1.0486,                 1.4506,               0.005215,               0.005215,               0.005215
                    148,                 1.2272,                 1.1837,                 1.4302,                0.82266,                0.73895,                0.81201,                0.53086,                 1.2513,                 1.0514,                 1.4525,               0.005182,               0.005182,               0.005182
                    149,                 1.2135,                 1.1666,                 1.4167,                0.83889,                0.72771,                 0.8149,                0.53198,                 1.2605,                 1.0501,                 1.4582,               0.005149,               0.005149,               0.005149
                    150,                  1.222,                  1.192,                 1.4206,                0.83002,                0.73196,                 0.8133,                0.53477,                 1.2552,                 1.0475,                  1.449,               0.005116,               0.005116,               0.005116
                    151,                 1.2157,                 1.1875,                  1.412,                0.84273,                0.73108,                0.81567,                0.53082,                 1.2559,                 1.0416,                 1.4453,               0.005083,               0.005083,               0.005083
                    152,                 1.1989,                  1.154,                 1.4074,                0.81365,                0.76502,                0.82068,                0.53465,                 1.2573,                 1.0387,                 1.4519,                0.00505,                0.00505,                0.00505
                    153,                 1.2028,                 1.1681,                 1.4085,                0.82307,                0.75373,                0.82087,                0.53463,                 1.2529,                 1.0375,                 1.4507,               0.005017,               0.005017,               0.005017
                    154,                 1.2068,                 1.1532,                 1.4114,                0.83434,                0.74005,                0.81782,                0.52977,                 1.2605,                  1.054,                 1.4587,               0.004984,               0.004984,               0.004984
                    155,                 1.2066,                   1.17,                 1.4125,                0.82727,                 0.7415,                0.81807,                0.52641,                 1.2589,                 1.0524,                  1.454,               0.004951,               0.004951,               0.004951
                    156,                 1.1955,                 1.1568,                 1.4064,                0.84061,                0.73172,                0.82158,                0.52972,                 1.2586,                 1.0442,                 1.4515,               0.004918,               0.004918,               0.004918
